version4id,ccode1,state_name1,ccode2,state_name2,dyad_st_day,dyad_st_month,dyad_st_year,dyad_end_day,dyad_end_month,dyad_end_year,left_censor,right_censor,defense,neutrality,nonaggression,entente,asymmetric,version
210,60,"St. Kitts and Nevis",130,"Ecuador",12,3,1984,,,,0,1,1,0,1,1,1,4.1
210,60,"St. Kitts and Nevis",135,"Peru",12,3,1984,,,,0,1,1,0,1,1,1,4.1
210,60,"St. Kitts and Nevis",140,"Brazil",12,3,1984,,,,0,1,1,0,1,1,0,4.1
210,60,"St. Kitts and Nevis",145,"Bolivia",12,3,1984,,,,0,1,1,0,1,1,0,4.1
210,60,"St. Kitts and Nevis",150,"Paraguay",12,3,1984,,,,0,1,1,0,1,1,1,4.1
210,60,"St. Kitts and Nevis",155,"Chile",12,3,1984,,,,0,1,1,0,1,1,0,4.1
210,60,"St. Kitts and Nevis",160,"Argentina",12,3,1984,,,,0,1,1,0,1,1,0,4.1
210,60,"St. Kitts and Nevis",165,"Uruguay",12,3,1984,,,,0,1,1,0,1,1,1,4.1
210,70,"Mexico",80,"Belize",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",90,"Guatemala",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",91,"Honduras",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",92,"El Salvador",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",93,"Nicaragua",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",94,"Costa Rica",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",95,"Panama",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",100,"Colombia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",101,"Venezuela",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,70,"Mexico",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,70,"Mexico",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,70,"Mexico",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,70,"Mexico",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,80,"Belize",90,"Guatemala",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",91,"Honduras",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",92,"El Salvador",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",93,"Nicaragua",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",94,"Costa Rica",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",95,"Panama",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",100,"Colombia",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",101,"Venezuela",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",115,"Suriname",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",130,"Ecuador",8,1,1991,,,,0,1,1,0,1,1,1,4.1
210,80,"Belize",135,"Peru",8,1,1991,,,,0,1,1,0,1,1,1,4.1
210,80,"Belize",140,"Brazil",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",145,"Bolivia",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",150,"Paraguay",8,1,1991,,,,0,1,1,0,1,1,1,4.1
210,80,"Belize",155,"Chile",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",160,"Argentina",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,80,"Belize",165,"Uruguay",8,1,1991,,,,0,1,1,0,1,1,1,4.1
210,90,"Guatemala",91,"Honduras",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",92,"El Salvador",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",93,"Nicaragua",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",94,"Costa Rica",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",95,"Panama",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",100,"Colombia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",101,"Venezuela",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,90,"Guatemala",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,90,"Guatemala",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,90,"Guatemala",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,90,"Guatemala",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,91,"Honduras",92,"El Salvador",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",93,"Nicaragua",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",94,"Costa Rica",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",95,"Panama",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",100,"Colombia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",101,"Venezuela",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,91,"Honduras",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,91,"Honduras",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,91,"Honduras",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,91,"Honduras",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,92,"El Salvador",93,"Nicaragua",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",94,"Costa Rica",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",95,"Panama",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",100,"Colombia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",101,"Venezuela",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,92,"El Salvador",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,92,"El Salvador",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,92,"El Salvador",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,92,"El Salvador",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,93,"Nicaragua",94,"Costa Rica",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",95,"Panama",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",100,"Colombia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",101,"Venezuela",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,93,"Nicaragua",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,93,"Nicaragua",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,93,"Nicaragua",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,93,"Nicaragua",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,94,"Costa Rica",95,"Panama",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",100,"Colombia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",101,"Venezuela",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,94,"Costa Rica",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,94,"Costa Rica",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,94,"Costa Rica",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,94,"Costa Rica",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,95,"Panama",100,"Colombia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,95,"Panama",101,"Venezuela",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,95,"Panama",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,95,"Panama",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,95,"Panama",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,95,"Panama",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,95,"Panama",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,95,"Panama",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,95,"Panama",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,95,"Panama",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,95,"Panama",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,95,"Panama",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,100,"Colombia",101,"Venezuela",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,100,"Colombia",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,100,"Colombia",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,100,"Colombia",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,100,"Colombia",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,100,"Colombia",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,100,"Colombia",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,100,"Colombia",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,100,"Colombia",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,100,"Colombia",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,100,"Colombia",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,101,"Venezuela",110,"Guyana",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,101,"Venezuela",115,"Suriname",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,101,"Venezuela",130,"Ecuador",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,101,"Venezuela",135,"Peru",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,101,"Venezuela",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,101,"Venezuela",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,101,"Venezuela",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,101,"Venezuela",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,101,"Venezuela",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,101,"Venezuela",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,110,"Guyana",115,"Suriname",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,110,"Guyana",130,"Ecuador",8,1,1991,,,,0,1,1,0,1,1,1,4.1
210,110,"Guyana",135,"Peru",8,1,1991,,,,0,1,1,0,1,1,1,4.1
210,110,"Guyana",140,"Brazil",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,110,"Guyana",145,"Bolivia",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,110,"Guyana",150,"Paraguay",8,1,1991,,,,0,1,1,0,1,1,1,4.1
210,110,"Guyana",155,"Chile",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,110,"Guyana",160,"Argentina",8,1,1991,,,,0,1,1,0,1,1,0,4.1
210,110,"Guyana",165,"Uruguay",8,1,1991,,,,0,1,1,0,1,1,1,4.1
210,115,"Suriname",130,"Ecuador",22,2,1977,,,,0,1,1,0,1,1,1,4.1
210,115,"Suriname",135,"Peru",22,2,1977,,,,0,1,1,0,1,1,1,4.1
210,115,"Suriname",140,"Brazil",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,115,"Suriname",145,"Bolivia",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,115,"Suriname",150,"Paraguay",22,2,1977,,,,0,1,1,0,1,1,1,4.1
210,115,"Suriname",155,"Chile",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,115,"Suriname",160,"Argentina",22,2,1977,,,,0,1,1,0,1,1,0,4.1
210,115,"Suriname",165,"Uruguay",22,2,1977,,,,0,1,1,0,1,1,1,4.1
210,130,"Ecuador",135,"Peru",2,9,1947,,,,0,1,1,0,0,1,0,4.1
210,130,"Ecuador",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,130,"Ecuador",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,130,"Ecuador",150,"Paraguay",2,9,1947,,,,0,1,1,0,0,1,0,4.1
210,130,"Ecuador",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,130,"Ecuador",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,130,"Ecuador",165,"Uruguay",2,9,1947,,,,0,1,1,0,0,1,0,4.1
210,135,"Peru",140,"Brazil",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,135,"Peru",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,135,"Peru",150,"Paraguay",2,9,1947,,,,0,1,1,0,0,1,0,4.1
210,135,"Peru",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,135,"Peru",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,135,"Peru",165,"Uruguay",2,9,1947,,,,0,1,1,0,0,1,0,4.1
210,140,"Brazil",145,"Bolivia",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,140,"Brazil",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,140,"Brazil",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,140,"Brazil",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,140,"Brazil",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,145,"Bolivia",150,"Paraguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,145,"Bolivia",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,145,"Bolivia",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,145,"Bolivia",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,150,"Paraguay",155,"Chile",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,150,"Paraguay",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,150,"Paraguay",165,"Uruguay",2,9,1947,,,,0,1,1,0,0,1,0,4.1
210,155,"Chile",160,"Argentina",2,9,1947,,,,0,1,1,0,1,1,0,4.1
210,155,"Chile",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
210,160,"Argentina",165,"Uruguay",2,9,1947,,,,0,1,1,0,1,1,1,4.1
211,310,"Hungary",345,"Yugoslavia",8,12,1947,21,10,1949,0,0,1,0,1,1,0,4.1
212,339,"Albania",355,"Bulgaria",16,12,1947,16,12,1967,0,0,1,0,1,1,0,4.1
213,345,"Yugoslavia",360,"Romania",19,12,1947,21,10,1949,0,0,1,0,1,1,0,4.1
214,355,"Bulgaria",360,"Romania",19,11,1970,10,11,1989,0,0,1,0,1,1,0,4.1
215,310,"Hungary",360,"Romania",24,1,1948,8,5,1989,0,0,1,0,1,1,0,4.1
216,360,"Romania",365,"Russia",4,2,1948,12,12,1989,0,0,1,0,1,0,0,4.1
217,310,"Hungary",365,"Russia",18,2,1948,7,10,1989,0,0,1,0,1,0,0,4.1
218,200,"United Kingdom",210,"Netherlands",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,200,"United Kingdom",211,"Belgium",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,200,"United Kingdom",212,"Luxembourg",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,200,"United Kingdom",220,"France",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,200,"United Kingdom",230,"Spain",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,200,"United Kingdom",235,"Portugal",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,200,"United Kingdom",260,"German Federal Republic",5,5,1955,,,,0,1,1,0,0,1,0,4.1
218,200,"United Kingdom",325,"Italy",23,10,1954,,,,0,1,1,0,0,1,0,4.1
218,200,"United Kingdom",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
218,210,"Netherlands",211,"Belgium",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,210,"Netherlands",212,"Luxembourg",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,210,"Netherlands",220,"France",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,210,"Netherlands",230,"Spain",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,210,"Netherlands",235,"Portugal",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,210,"Netherlands",260,"German Federal Republic",5,5,1955,,,,0,1,1,0,0,1,0,4.1
218,210,"Netherlands",325,"Italy",23,10,1954,,,,0,1,1,0,0,1,0,4.1
218,210,"Netherlands",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
218,211,"Belgium",212,"Luxembourg",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,211,"Belgium",220,"France",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,211,"Belgium",230,"Spain",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,211,"Belgium",235,"Portugal",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,211,"Belgium",260,"German Federal Republic",5,5,1955,,,,0,1,1,0,0,1,0,4.1
218,211,"Belgium",325,"Italy",23,10,1954,,,,0,1,1,0,0,1,0,4.1
218,211,"Belgium",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
218,212,"Luxembourg",220,"France",17,3,1948,,,,0,1,1,0,0,1,0,4.1
218,212,"Luxembourg",230,"Spain",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,212,"Luxembourg",235,"Portugal",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,212,"Luxembourg",260,"German Federal Republic",5,5,1955,,,,0,1,1,0,0,1,0,4.1
218,212,"Luxembourg",325,"Italy",23,10,1954,,,,0,1,1,0,0,1,0,4.1
218,212,"Luxembourg",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
218,220,"France",230,"Spain",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,220,"France",235,"Portugal",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,220,"France",260,"German Federal Republic",5,5,1955,,,,0,1,1,0,0,1,0,4.1
218,220,"France",325,"Italy",23,10,1954,,,,0,1,1,0,0,1,0,4.1
218,220,"France",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
218,230,"Spain",235,"Portugal",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,230,"Spain",260,"German Federal Republic",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,230,"Spain",325,"Italy",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,230,"Spain",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
218,235,"Portugal",260,"German Federal Republic",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,235,"Portugal",325,"Italy",14,11,1988,,,,0,1,1,0,0,1,0,4.1
218,235,"Portugal",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
218,260,"German Federal Republic",325,"Italy",5,5,1955,,,,0,1,1,0,0,1,0,4.1
218,260,"German Federal Republic",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
218,325,"Italy",350,"Greece",20,11,1992,,,,0,1,1,0,0,1,0,4.1
219,355,"Bulgaria",365,"Russia",18,3,1948,10,11,1989,0,0,1,0,1,0,0,4.1
220,365,"Russia",375,"Finland",6,4,1948,25,12,1991,0,0,1,0,0,1,0,4.1
221,315,"Czechoslovakia",355,"Bulgaria",26,4,1968,10,11,1989,0,0,1,0,1,0,0,4.1
222,290,"Poland",355,"Bulgaria",29,5,1948,7,8,1989,0,0,1,0,1,0,0,4.1
223,290,"Poland",310,"Hungary",18,6,1948,7,8,1989,0,0,1,0,1,0,0,4.1
224,310,"Hungary",355,"Bulgaria",16,7,1948,7,10,1989,0,0,1,0,1,0,0,4.1
225,315,"Czechoslovakia",360,"Romania",21,7,1948,10,12,1989,0,0,1,0,1,0,0,4.1
226,290,"Poland",360,"Romania",26,1,1949,7,8,1989,0,0,1,0,1,0,0,4.1
227,2,"United States of America",20,"Canada",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",200,"United Kingdom",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",210,"Netherlands",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",211,"Belgium",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",212,"Luxembourg",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",220,"France",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",230,"Spain",10,12,1981,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",235,"Portugal",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",255,"Germany",3,10,1990,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",260,"German Federal Republic",23,10,1954,2,10,1990,0,0,1,0,1,1,0,4.1
227,2,"United States of America",290,"Poland",12,3,1999,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",310,"Hungary",12,3,1999,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",316,"Czech Republic",12,3,1999,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",325,"Italy",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",350,"Greece",22,10,1951,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",385,"Norway",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",390,"Denmark",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",395,"Iceland",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,2,"United States of America",640,"Turkey",22,10,1951,,,,0,1,1,0,1,1,1,4.1
227,20,"Canada",200,"United Kingdom",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",210,"Netherlands",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",211,"Belgium",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",212,"Luxembourg",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",220,"France",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",230,"Spain",10,12,1981,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",235,"Portugal",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",255,"Germany",3,10,1990,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",260,"German Federal Republic",23,10,1954,2,10,1990,0,0,1,0,1,1,0,4.1
227,20,"Canada",290,"Poland",12,3,1999,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",310,"Hungary",12,3,1999,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",316,"Czech Republic",12,3,1999,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",325,"Italy",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",350,"Greece",22,10,1951,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",385,"Norway",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",390,"Denmark",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",395,"Iceland",4,4,1949,,,,0,1,1,0,1,1,0,4.1
227,20,"Canada",640,"Turkey",22,10,1951,,,,0,1,1,0,1,1,1,4.1
227,200,"United Kingdom",210,"Netherlands",4,4,1949,,,,0,1,1,0,1,1,0,4.1
