679,"Pakistan vs. Bengalis",5,1971,3,25,1971,12,2,-999,-999,-999,-999,-999,-999,"Bengalis",4,0,253,253,500000,-999,0,0,0,0,0,0,1,0,3.00
680,"Sri Lanka vs. Janatha Vimukthi-JVP",4,1971,4,6,1971,5,16,-999,-999,-999,-999,-999,-999,"Janatha Vimukthi-JVP",1,0,41,41,2000,-999,0,0,0,0,0,0,1,0,3.00
682,"Philippines vs. Moros",5,1972,1,1,1980,3,18,-999,-999,-999,-999,-999,-999,"Moros",1,0,3000,3000,15000,60000,0,0,0,0,0,0,1,0,3.00
683,"Burundi vs. Hutu of 1972",4,1972,4,30,1972,5,25,-999,-999,-999,-999,-999,-999,"Hutu",1,0,26,26,50000,-999,0,0,0,0,1,0,0,0,3.00
684,"Philippines vs. NPA",4,1972,10,1,1992,12,31,-999,-999,-999,-999,-999,-999,"NPA",1,0,7397,7397,40000,-999,0,0,0,0,0,0,1,0,3.00
685,"Zimbabwe vs. Patriotic Front",4,1972,12,28,1979,12,28,-999,-999,-999,-999,-999,-999,"Patriotic Front",2,0,2557,2557,12000,-999,0,0,0,0,1,0,0,0,3.00
687,"Pakistan vs. Baluchi Rebels",5,1973,1,23,1977,7,-999,-999,-999,-999,-999,-999,-999,"Baluchi Rebels",1,0,1621,1651,8600,-999,0,0,0,0,0,0,1,0,3.00
688,"Chile vs. Pinochet Led Rebels",4,1973,9,11,1973,9,15,-999,-999,-999,-999,-999,-999,"Pinochet Led Rebels",2,0,5,5,100,8000,0,0,1,0,0,0,0,0,3.00
689,"Ethiopia vs. Eritrean Rebels",5,1974,1,1,1991,5,28,-999,-999,-999,-999,-999,-999,"Eritrean Rebels",2,1,6357,6357,70000,150000,0,0,0,0,1,0,0,0,3.00
690,"Iraq vs. Kurds of 1974",5,1974,3,18,1975,4,3,-999,-999,-999,-999,-999,-999,"Kurds",1,1,382,382,5000,-999,0,0,0,0,0,1,0,0,3.00
691,"Lebanon vs. Leftists of 1975",4,1975,4,13,1990,10,13,-999,-999,-999,-999,-999,-999,"Leftists",2,1,5663,5663,43800,167000,0,0,0,0,0,1,0,0,3.00
693,"Angola vs. UNITA of 1975",4,1975,11,11,1991,5,31,-999,-999,-999,-999,-999,-999,"UNITA",6,1,5681,5681,345800,-999,0,0,0,0,1,0,0,0,3.00
694,"Ethiopia vs. Somali Rebels",5,1976,7,1,1977,8,1,1978,3,14,1983,8,13,"Somali Rebels",1,1,2376,2376,12400,39000,0,0,0,0,1,0,0,0,3.00
695,"Guatemala vs. Leftists of 1978",4,1978,3,12,1984,4,13,-999,-999,-999,-999,-999,-999,"Leftists",1,0,2225,2225,73000,-999,0,0,1,0,0,0,0,0,3.00
697,"Ethiopia vs. Tigrean Liberation Front",5,1978,3,20,1991,5,28,-999,-999,-999,-999,-999,-999,"Tigrean Liberation Front",1,0,4818,4818,15000,-999,0,0,0,0,1,0,0,0,3.00
698,"Afghanistan vs. Mujahedin",4,1978,6,1,1992,4,-999,-999,-999,-999,-999,-999,-999,"Mujahedin",2,1,5054,5083,1059454,1300000,0,0,0,0,0,0,1,0,3.00
699,"Iran vs. Anti-Shah Coalition",4,1978,9,3,1979,12,31,-999,-999,-999,-999,-999,-999,"Anti-Shah Coalition",2,0,485,485,7500,-999,0,0,0,0,0,1,0,0,3.00
700,"Nicaragua vs. Sandinistas",4,1978,10,1,1979,7,18,-999,-999,-999,-999,-999,-999,"Sandinistas",2,0,291,291,35000,-999,0,0,1,0,0,0,0,0,3.00
702,"Cambodia vs. Khmer Rouge of 1978",4,1978,12,25,1991,10,23,-999,-999,-999,-999,-999,-999,"Khmer Rouge",6,1,4686,4686,40300,200000,0,0,0,0,0,0,1,0,3.00
703,"El Salvador vs. Salvadorean Democratic Front",4,1979,7,1,1992,2,1,-999,-999,-999,-999,-999,-999,"Salvadorean Democratic Front",1,0,4599,4599,25000,69000,0,0,1,0,0,0,0,0,3.00
704,"Mozambique vs. Renamo",4,1979,10,21,1992,10,4,-999,-999,-999,-999,-999,-999,"Renamo",1,1,4733,4733,200550,1200550,0,0,0,0,1,0,0,0,3.00
705,"Chad vs. Frolinat of 1980",5,1980,3,22,1988,8,7,-999,-999,-999,-999,-999,-999,"Frolinat",2,1,3061,3061,4700,11200,0,0,0,0,1,0,0,0,3.00
707,"Nigeria vs. Muslim Fundamentalists of 1980",5,1980,12,18,1981,1,1,-999,-999,-999,-999,-999,-999,"Muslim Fundamentalists",1,0,15,15,5000,-999,0,0,0,0,1,0,0,0,3.00
708,"Uganda vs. National Resistance Army",4,1980,10,8,1988,4,24,-999,-999,-999,-999,-999,-999,"National Resistance Army",2,0,2756,2756,102000,-999,0,0,0,0,1,0,0,0,3.00
709,"Iran vs. Mujaheddin",4,1981,6,6,1982,5,3,-999,-999,-999,-999,-999,-999,"Mujaheddin",1,0,332,332,14000,-999,0,0,0,0,0,1,0,0,3.00
710,"Peru vs. Shining Path",4,1982,3,4,1995,12,31,-999,-999,-999,-999,-999,-999,"Shining Path",1,0,5051,5051,30000,-999,0,0,1,0,0,0,0,0,3.00
712,"Nicaragua vs. Contras",4,1982,3,18,1990,4,19,-999,-999,-999,-999,-999,-999,"Contras",6,0,2955,2955,43000,-999,0,0,1,0,0,0,0,0,3.00
713,"Somalia vs. Clan Factions",4,1982,4,21,1997,12,22,-999,-999,-999,-999,-999,-999,"Clan Factions",2,1,5725,5725,95018,-999,0,0,0,0,1,0,0,0,3.00
714,"Burma vs. Kachin Rebels",5,1983,2,1,1995,1,7,-999,-999,-999,-999,-999,-999,"Kachin Rebels",1,0,4359,4359,9000,-999,0,0,0,0,0,0,1,0,3.00
715,"Sri Lanka vs. Tamils",5,1983,7,25,-888,-888,-888,-888,-888,-888,-888,-888,-888,"Tamils",5,1,-999,-999,9400,50000,0,0,0,0,0,0,1,0,3.00
717,"Sudan vs. SPLA-Garang Faction",5,1983,11,17,-888,-888,-888,-888,-888,-888,-888,-888,-888,"SPLA-Garang Faction",5,0,-999,-999,1300000,-999,0,0,0,0,0,1,0,0,3.00
718,"Nigeria vs. Muslim Fundamentalists of 1984",5,1984,2,2,1984,3,4,-999,-999,-999,-999,-999,-999,"Muslim Fundamentalists",1,0,32,32,1000,-999,0,0,0,0,1,0,0,0,3.00
719,"Colombia vs. M-19 & Drug Lords",4,1984,3,15,-888,-888,-888,-888,-888,-888,-888,-888,-888,"M-19 & Drug Lords",5,0,-999,-999,31000,-999,0,0,1,0,0,0,0,0,3.00
720,"Iraq vs. Kurds & Shiites",5,1985,1,-999,1993,12,31,-999,-999,-999,-999,-999,-999,"Kurds & Shiites",1,1,3257,3287,10000,-999,0,0,0,0,0,1,0,0,3.00
722,"India vs. Sikhs & Kashmiros",5,1985,-999,-999,-888,-888,-888,-888,-888,-888,-888,-888,-888,"Sikhs & Kashmiros",5,0,-999,-999,30000,-999,0,0,0,0,0,0,1,0,3.00
723,"Yemen People's Republic vs. Leftist Factions",4,1986,1,13,1986,1,29,-999,-999,-999,-999,-999,-999,"Leftist Factions",1,0,17,17,12000,-999,0,0,0,0,0,1,0,0,3.00
724,"Sri Lanka vs. JVP",4,1987,9,-999,1989,12,-999,-999,-999,-999,-999,-999,-999,"JVP",6,0,794,853,30000,-999,0,0,0,0,0,0,1,0,3.00
725,"Burundi vs. Hutu of 1988",4,1988,8,18,1988,8,22,-999,-999,-999,-999,-999,-999,"Hutu",1,0,5,5,5000,-999,0,0,0,0,1,0,0,0,3.00
727,"Liberia vs. Anti-Doe Rebels",4,1989,12,-999,1990,11,28,-999,-999,-999,-999,-999,-999,"Anti-Doe Rebels",2,1,333,363,10000,-999,0,0,0,0,1,0,0,0,3.00
728,"Rumania vs. Anti-Ceaucescu Rebels",4,1989,12,21,1989,12,22,-999,-999,-999,-999,-999,-999,"Anti-Ceaucescu Rebels",2,0,2,2,1014,-999,0,0,0,1,0,0,0,0,3.00
729,"Rwanda vs. Tutsi",4,1990,9,30,1993,8,4,-999,-999,-999,-999,-999,-999,"Tutsi",1,0,1040,1040,2000,-999,0,0,0,0,1,0,0,0,3.00
730,"Sierra Leone vs. RUF",4,1991,3,23,1996,4,23,-999,-999,-999,-999,-999,-999,"RUF",6,0,1859,1859,20000,-999,0,0,0,0,1,0,0,0,3.00
733,"Yugoslavia/Serbia vs. Croatians",5,1991,5,1,1992,1,3,-999,-999,-999,-999,-999,-999,"Croatians",2,0,248,248,10000,-999,0,0,0,1,0,0,0,0,3.00
734,"Turkey vs. Kurds",5,1991,7,10,-888,-888,-888,-888,-888,-888,-888,-888,-888,"Kurds",5,0,-999,-999,28000,40000,0,0,0,0,0,1,0,0,3.00
735,"Burundi vs. Tutsi Supremacists",4,1991,11,23,1991,12,31,-999,-999,-999,-999,-999,-999,"Tutsi Supremacists",1,0,39,39,3000,-999,0,0,0,0,1,0,0,0,3.00
736,"Georgia vs. Gamsakurdia & Abkaz",4,1991,12,25,1994,5,14,-999,-999,-999,-999,-999,-999,"Gamsakurdia & Abkaz",1,0,872,872,3000,-999,0,0,0,1,0,0,0,0,3.00
737,"Azerbaijan vs. Nagorno-Karabakh",5,1991,12,25,1994,7,27,-999,-999,-999,-999,-999,-999,"Nagorno-Karabakh",1,1,946,946,3250,20000,0,0,0,1,0,0,0,0,3.00
738,"Bosnia/Herzogovina vs. Serbs",5,1992,3,3,1995,11,21,-999,-999,-999,-999,-999,-999,"Serbs",1,1,1359,1359,250000,-999,0,0,0,1,0,0,0,0,3.00
739,"Algeria vs. Islamic Rebels",4,1992,2,7,-888,-888,-888,-888,-888,-888,-888,-888,-888,"Islamic Rebels",5,0,-999,-999,80000,-999,0,0,0,0,0,1,0,0,3.00
740,"Tadzhikistan vs. Popular Democratic Army",4,1992,5,1,1997,6,27,-999,-999,-999,-999,-999,-999,"Popular Democratic Army",1,0,1884,1884,20000,50000,0,0,0,0,0,0,1,0,3.00
742,"Liberia vs. NPFL & ULIMO",4,1992,10,15,1995,8,19,-999,-999,-999,-999,-999,-999,"NPFL & ULIMO",6,1,1039,1039,150000,-999,0,0,0,0,1,0,0,0,3.00
743,"Angola vs. UNITA of 1992",4,1992,10,28,1994,11,22,-999,-999,-999,-999,-999,-999,"UNITA",6,0,756,756,100000,-999,0,0,0,0,1,0,0,0,3.00
744,"Zaire vs. Rebels",4,1993,1,28,1993,2,4,-999,-999,-999,-999,-999,-999,"Rebels",1,0,8,8,1000,-999,0,0,0,0,1,0,0,0,3.00
745,"Burundi vs. Hutu of 1993",4,1993,10,21,-888,-888,-888,-888,-888,-888,-888,-888,-888,"Hutu",5,0,-999,-999,200000,-999,0,0,0,0,1,0,0,0,3.00
747,"Cambodia vs. Khmer Rouge of 1993",4,1993,1,29,1997,7,1,-999,-999,-999,-999,-999,-999,"Khmer Rouge",1,0,1615,1615,15000,-999,0,0,0,0,0,0,1,0,3.00
748,"Russia vs. Chechens",5,1994,12,11,1996,4,30,-999,-999,-999,-999,-999,-999,"Chechens",1,0,507,507,30000,90000,0,0,0,1,0,0,0,0,3.00
749,"Rwanda vs. Patriotic Front",4,1994,4,6,1994,7,18,-999,-999,-999,-999,-999,-999,"Patriotic Front",2,0,104,104,500000,-999,0,0,0,0,1,0,0,0,3.00
750,"Yemen vs. South Yemen",5,1994,2,21,1994,7,7,-999,-999,-999,-999,-999,-999,"South Yemen",1,0,137,137,7000,-999,0,0,0,0,0,1,0,0,3.00
752,"Pakistan vs. Mohajir",5,1994,11,4,1995,12,31,-999,-999,-999,-999,-999,-999,"Mohajir",1,0,423,423,2000,-999,0,0,0,0,0,0,1,0,3.00
753,"Uganda vs. Lords Resistance Army",5,1996,2,8,-888,-888,-888,-888,-888,-888,-888,-888,-888,"Lords Resistance Army",5,0,-999,-999,10000,-999,0,0,0,0,1,0,0,0,3.00
754,"Liberia vs. National Patriotic Forces",4,1996,4,5,1996,8,20,-999,-999,-999,-999,-999,-999,"National Patriotic Forces",2,0,138,138,3000,-999,0,0,0,0,1,0,0,0,3.00
756,"Iraq vs. KDP Kurds",5,1996,8,31,1996,9,7,-999,-999,-999,-999,-999,-999,"KDP Kurds",1,0,8,8,1500,-999,0,0,0,0,0,1,0,0,3.00
757,"Zaire vs. Kabila-ADFL",4,1996,10,8,1997,5,17,-999,-999,-999,-999,-999,-999,"Kabila-ADFL",2,1,222,222,1000,-999,0,0,0,0,1,0,0,0,3.00
760,"Congo vs. Denis Sassou Nguemo",4,1997,6,5,1997,10,15,-999,-999,-999,-999,-999,-999,"Denis Sassou Nguemo",2,1,133,133,4000,10000,0,0,0,0,1,0,0,0,3.00
