      173         87   1.573689         40         34         12          0          1          0          0          1          0          0          0   8.269231   68.38018          2          4          .          .          .          .          .          .          .          0  
      671         87   1.749636         40         34         12          0          0          0          1          0          1          1          0   14.99359   224.8078      10.75   115.5625          .          .          .          .          .          .          .          0  
      119         87   2.241385         40         34         12          0          1          0          1          0          0          0          0   12.30128   151.3215       8.25    68.0625          .          .          .          .          .          .          .          0  
      592         87   1.756877         40         34         12          0          0          1          0          1          0          0          1      16.75   280.5625          2          4          .          .          .          .          .          .          .          0  
      591         87   2.522378         40         42         17          1          1          0          0          1          0          0          1   16.96154   287.6938   14.41667   207.8403          .          .          .          .          .          .          .          0  
      319         87   1.059391         40         42         10          0          1          0          0          1          1          1          0   14.82692   219.8377   1.833333   3.361111          .          .          .          .          .          .          .          0  
      400         87   2.489633         40         36         18          1          0          1          0          0          0          0          0   16.23077   263.4378        6.5      42.25          .          .          .          .          .          .          .          0  
      403         87   1.479245         40         43         12          0          1          0          1          0          1          0          0   13.05128    170.336      10.75   115.5625          .          .          .          .          .          .          .          0  
      602         87    2.33952         40         39         12          0          1          0          1          0          1          0          1   17.15385   294.2545       16.5     272.25          .          .          .          .          .          .          .          0  
      595         87   1.961084         30         38         12          0          1          0          0          1          0          0          0   13.44231   180.6956   2.916667   8.506945          .          .          .          .          .          .          .          0  
      458         87    1.40821         40         37          9          0          1          0          1          0          1          1          0   12.74359   162.3991   3.416667   11.67361          .          .          .          .          .          .          .          0  
      203         87   1.219734         40         41         11          0          1          0          0          0          0          0          0   13.83333   191.3611   1.916667   3.673611          .          .          .          .          .          .          .          0  
      474         87   2.346746         40         43         13          0          0          0          0          0          1          0          0   14.92308   222.6982       1.75     3.0625          .          .          .          .          .          .          .          0  
      527         87   2.107473         43         42         15          0          0          0          0          0          0          0          0   9.307693   86.63314   6.083333   37.00695          .          .          .          .          .          .          .          0  
      542         87   1.985489         40         38         12          0          1          0          0          1          0          1          0   13.08333   171.1736          2          4          .          .          .          .          .          .          .          0  
      462         87   1.020982         38         35         12          0          0          1          1          0          1          1          0   13.35256    178.291   13.33333   177.7778          .          .          .          .          .          .          .          0  
      379         87   2.175246         38         39         12          0          1          0          0          0          1          0          1   17.36538   301.5565   7.083333   50.17361          .          .          .          .          .          .          .          0  
      334         87   2.189389         45         44         12          0          1          0          0          1          1          0          0   17.62821   310.7537          2          4          .          .          .          .          .          .          .          0  
      620         87   1.592574         48         40         12          0          1          0          1          0          1          0          0   19.66667   386.7777   19.66667   386.7777          .          .          .          .          .          .          .          0  
      170         87   3.000736         36         39         12          0          1          0          0          0          0          0          0   17.82692   317.7992   3.583333   12.84028          .          .          .          .          .          .          .          0  
      322         87   .9556397         40         40         10          0          1          0          0          1          1          1          0      16.25   264.0625          0          0          .          .          .          .          .          .          .          0  
      279         87   2.189389         36         36         13          0          0          0          0          0          0          0          0         16        256         16        256          .          .          .          .          .          .          .          0  
      357         87   2.777489         40         43         16          1          0          1          0          0          1          0          0   16.73077   279.9187       6.75    45.5625          .          .          .          .          .          .          .          0  
      519         87   2.401991         24         39         15          0          1          0          0          0          0          0          0   11.11538   123.5518   5.916667   35.00694          .          .          .          .          .          .          .          0  
      326         87   1.545568         35         37         12          0          0          1          0          1          1          1          0   12.00641   144.1539   6.166667   38.02777          .          .          .          .          .          .          .          0  
      404         87   1.862237         40         44         12          0          1          0          1          0          1          0          0    19.8141   392.5986   17.16667   294.6944          .          .          .          .          .          .          .          0  
      660         87   2.305924         40         43         15          1          0          0          1          0          1          0          0   16.84615   283.7929   15.83333   250.6944          .          .          .          .          .          .          .          0  
      713         87   1.267936         40         39          7          0          1          0          1          0          1          1          0   14.63461    214.172          0          0          .          .          .          .          .          .          .          0  
      253         87   1.244125         25         41          9          0          0          0          0          0          0          0          0      10.75   115.5625          6         36          .          .          .          .          .          .          .          0  
      329         87   1.708087         35         39         12          0          1          0          0          0          1          0          0   4.884615   23.85947         .5        .25          .          .          .          .          .          .          .          0  
      550         87   2.161861         40         37         12          0          1          0          0          0          0          0          0   13.46154    181.213   12.16667   148.0278          .          .          .          .          .          .          .          0  
       36         87   3.183127         50         35         18          1          1          0          0          1          0          0          0   8.673077   75.22226       2.25     5.0625          .          .          .          .          .          .          .          0  
      366         87    2.42074         40         41         17          1          0          0          0          1          1          0          0       15.5     240.25       15.5     240.25          .          .          .          .          .          .          .          0  
       68         87   2.301748         37         38         12          0          1          0          0          0          0          0          0   12.74359   162.3991   2.583333   6.673611          .          .          .          .          .          .          .          0  
      303         87   1.910408         40         35         13          0          0          0          0          0          0          0          0   16.30128   265.7318   14.08333   198.3403          .          .          .          .          .          .          .          0  
      664         87   1.573689         20         39         12          0          1          0          0          0          1          0          0   11.11539   123.5518   .1666667   .0277778          .          .          .          .          .          .          .          0  
       28         87   1.946865         48         41         12          0          0          0          0          0          0          0          0   15.71795   247.0539   11.83333   140.0278          .          .          .          .          .          .          .          0  
      147         87   1.793708         45         35         12          0          1          0          1          0          0          0          1   15.74359   247.8606        7.5      56.25          .          .          .          .          .          .          .          0  
       87         87   1.995769         21         39         12          0          0          0          0          1          0          0          1       8.25    68.0625          1          1          .          .          .          .          .          .          .          0  
      113         87   2.554085         40         38         12          0          0          0          0          0          0          0          0    17.8782   319.6302   4.666667   21.77778          .          .          .          .          .          .          .          0  
      419         87   1.573689         40         41         10          0          1          0          0          0          1          0          0   14.87179   221.1703   2.083333   4.340278          .          .          .          .          .          .          .          0  
      381         87   2.273745         40         34         16          1          1          0          0          0          1          0          0   12.72436   161.9093      10.25   105.0625          .          .          .          .          .          .          .          0  
      650         87   1.595969         40         41         13          0          1          0          1          0          1          1          0   13.46154    181.213   9.416667   88.67361          .          .          .          .          .          .          .          0  
      616         87   2.125834         40         41         12          0          0          0          1          0          1          1          0   19.55128   382.2527   11.08333   122.8403          .          .          .          .          .          .          .          0  
      353         87   2.179982         40         33         14          0          0          0          0          1          1          1          1        8.5      72.25        8.5      72.25          .          .          .          .          .          .          .          0  
      255         87   2.123602         40         38         12          0          1          0          0          0          0          0          1   17.53846   307.5976       4.75    22.5625          .          .          .          .          .          .          .          0  
      335         87   1.978576         60         42          9          0          1          0          0          1          1          1          1   17.19872   295.7959        8.5      72.25          .          .          .          .          .          .          .          0  
      295         87   1.712622         40         34         12          0          1          0          0          1          0          0          0      12.25   150.0625   5.666667   32.11111          .          .          .          .          .          .          .          0  
      457         87   2.606645         35         43         18          1          0          0          1          0          1          0          0   16.41667   269.5069   16.41667   269.5069          .          .          .          .          .          .          .          0  
      497         87    1.69282         40         35         11          0          0          1          1          0          1          1          0   10.64103   113.2314   6.083333   37.00695          .          .          .          .          .          .          .          0  
      243         87   2.337907         45         37         18          1          1          0          0          0          0          0          1   15.59615     243.24   7.166667   51.36111          .          .          .          .          .          .          .          0  
      554         87   2.715823         50         37         18          1          0          0          0          0          1          0          0   13.42308    180.179   8.583333   73.67361          .          .          .          .          .          .          .          0  
      373         87   2.372024         45         35         17          1          0          1          0          1          1          0          0      14.25   203.0625   .6666667   .4444445          .          .          .          .          .          .          .          0  
       75         87   2.445686         40         42         16          1          1          0          0          0          0          0          1   13.92308   193.8521         13        169          .          .          .          .          .          .          .          0  
      284         87   1.450258         24         39         12          0          0          1          1          0          0          0          0   17.05769   290.9648      10.75   115.5625          .          .          .          .          .          .          .          0  
       22         87   2.084861         40         35         12          0          1          0          0          0          0          0          0   17.66667   312.1111   17.58333   309.1736          .          .          .          .          .          .          .          0  
      189         87   2.084861         40         43         15          0          1          0          0          0          1          0          0   12.39103   153.5375   .9166667   .8402778          .          .          .          .          .          .          .          0  
      506         87   2.469317         23         33         10          0          1          0          0          1          1          0          1   10.70513   114.5998   7.333333   53.77778          .          .          .          .          .          .          .          0  
      678         87   1.498114         40         33         12          0          1          0          1          0          1          1          0   10.64103   113.2314   2.166667   4.694445          .          .          .          .          .          .          .          0  
      269         87   1.525765         40         39         12          0          1          0          0          1          0          0          0   13.57692   184.3329   7.333333   53.77778          .          .          .          .          .          .          .          0  
      461         87    2.31174         40         42         17          1          0          1          1          0          1          1          0         19        361         19        361          .          .          .          .          .          .          .          0  
      277         87   1.062286         40         43         16          1          1          0          1          0          0          0          0   16.72436   279.7041   8.666667   75.11111          .          .          .          .          .          .          .          0  
      289         87    1.73794         40         36         11          0          0          0          0          0          0          0          0   12.67308   160.6069   .4166667   .1736111          .          .          .          .          .          .          .          0  
      126         87    2.50614         45         39         18          1          1          0          0          0          0          0          0    13.6859   187.3038   3.166667   10.02778          .          .          .          .          .          .          .          0  
      573         87   2.417763         43         37         14          0          1          0          1          0          0          0          0   15.67308   245.6453          0          0          .          .          .          .          .          .          .          0  
      528         87   2.384427         40         43         10          0          1          0          0          0          0          0          0    12.1859   148.4961   11.33333   128.4444          .          .          .          .          .          .          .          0  
      657         87   1.142773         32         35         12          0          1          0          0          1          1          1          0   10.99359    120.859   5.583333   31.17361          .          .          .          .          .          .          .          0  
      714         87    2.64418         40         34         16          1          1          0          1          0          1          0          0   12.92308   167.0059      11.25   126.5625          .          .          .          .          .          .          .          0  
      525         87   2.382885         27         37         15          0          1          0          0          1          0          0          0    18.3782   337.7584   18.33333   336.1111          .          .          .          .          .          .          .          0  
      594         87   2.354714         40         40         15          0          0          1          1          0          0          0          1   17.48077   305.5773   17.08333   291.8403          .          .          .          .          .          .          .          0  
      455         87   1.990071         40         33          9          0          1          0          0          1          1          1          0    13.1218   172.1815       10.5     110.25          .          .          .          .          .          .          .          0  
      490         87   2.036954         35         40         15          0          0          0          1          0          1          0          0   15.76923   248.6686   7.833333   61.36111          .          .          .          .          .          .          .          0  
      149         87   2.657167         38         42         16          1          1          0          0          0          0          0          0   11.32692   128.2992   7.583333   57.50695          .          .          .          .          .          .          .          0  
      501         87   1.755433         50         41         18          1          0          1          1          0          0          0          0   17.53205   307.3728          0          0          .          .          .          .          .          .          .          0  
      430         87   1.383363         40         43          8          0          0          0          1          0          1          1          0   8.230769   67.74556   2.416667   5.840278          .          .          .          .          .          .          .          0  
      369         87   1.410252         40         36         13          0          0          1          0          1          1          1          1   6.801282   46.25743       6.25    39.0625          .          .          .          .          .          .          .          0  
      183         87   2.327359         40         41         12          0          0          1          0          1          0          1          1   14.98077   224.4234   9.416667   88.67361          .          .          .          .          .          .          .          0  
      431         87   1.450258         30         37         12          0          0          0          0          1          1          1          0   14.47436   209.5071          9         81          .          .          .          .          .          .          .          0  
      390         87   1.368579         40         42          9          0          1          0          0          1          1          1          1   15.71154   246.8524   2.083333   4.340278          .          .          .          .          .          .          .          0  
      121         87   1.683546         40         36         12          0          1          0          0          0          0          0          0   12.41667   154.1736        1.5       2.25          .          .          .          .          .          .          .          0  
      257         87   2.736623         50         34         13          0          1          0          0          0          0          0          0   13.21154   174.5447   8.083333   65.34027          .          .          .          .          .          .          .          0  
       33         87   2.398199         38         36         16          1          1          0          0          0          0          0          0    14.6859   215.6756   7.416667   55.00694          .          .          .          .          .          .          .          0  
       35         87   1.839912         38         34         16          1          1          0          1          0          0          0          0       12.5     156.25       12.5     156.25          .          .          .          .          .          .          .          0  
      324         87   2.266836         40         35         12          0          0          0          0          1          1          1          0    13.5641   183.9849   5.833333   34.02778          .          .          .          .          .          .          .          0  
      387         87   1.029977         40         37         12          0          0          1          0          1          1          1          0   6.519231   42.50037   .3333333   .1111111          .          .          .          .          .          .          .          0  
      200         87   1.756877         40         40         16          1          0          0          0          1          1          0          0   12.57692    158.179        5.5      30.25          .          .          .          .          .          .          .          0  
      484         87   1.368579         40         38         12          0          1          0          0          0          1          1          0   12.59615   158.6631   9.833333   96.69444          .          .          .          .          .          .          .          0  
      336         87    1.78673         35         34         12          0          0          0          0          0          1          1          0   13.88461   192.7825          0          0          .          .          .          .          .          .          .          0  
      106         87   1.803397         70         43         16          1          1          0          0          1          1          0          1      13.75   189.0625   9.166667   84.02779          .          .          .          .          .          .          .          0  
      281         87    2.60911         40         38         12          0          0          0          0          0          0          0          1   14.32692   205.2607   7.583333   57.50695          .          .          .          .          .          .          .          0  
      399         87   2.084861         40         35         14          0          0          0          0          0          0          0          0   16.67949   278.2054        5.5      30.25          .          .          .          .          .          .          .          0  
       41         87   1.937272         11         33         12          0          1          0          0          1          0          0          0   14.66667   215.1111   14.66667   215.1111          .          .          .          .          .          .          .          0  
      535         87   1.507416         40         41         12          0          1          0          1          0          1          0          0   11.98718   143.6925   4.916667   24.17361          .          .          .          .          .          .          .          0  
       72         87   1.961084         42         37         12          0          1          0          0          0          0          0          0   12.78846   163.5448   2.416667   5.840278          .          .          .          .          .          .          .          0  
        1         87    1.84653         40         35         12          0          0          0          0          1          0          1          1   12.17949   148.3399       3.75    14.0625          .          .          .          .          .          .          .          0  
      409         87   2.123602         40         40         12          0          1          0          0          0          1          0          1   16.46154   270.9822   12.83333   164.6944          .          .          .          .          .          .          .          0  
      130         87   2.241624         38         39         14          0          1          0          1          0          0          0          1   13.61539   185.3787   .4166667   .1736111          .          .          .          .          .          .          .          0  
       84         87   3.247557         26         35         16          1          0          1          0          1          0          1          1   10.26923   105.4571          9         81          .          .          .          .          .          .          .          0  
      612         87   2.105438         40         38         17          1          1          0          1          0          1          0          0   10.60897   112.5503   5.416667   29.34028          .          .          .          .          .          .          .          0  
      134         87   1.653599         40         43         10          0          1          0          1          0          0          0          1   7.961538   63.38609       6.25    39.0625          .          .          .          .          .          .          .          0  
      141         87   2.554085         40         36         14          0          1          0          0          0          0          0          0   17.28205   298.6693   6.916667   47.84027          .          .          .          .          .          .          .          0  
      350         87   1.115744         40         35          8          0          0          1          0          1          1          1          1   6.121795   37.47637   4.833333   23.36111          .          .          .          .          .          .          .          0  
       25         87   2.233353         50         36         18          1          1          0          0          0          0          0          1       12.5     156.25   3.333333   11.11111          .          .          .          .          .          .          .          0  
      670         87    1.73794         40         40         12          0          0          1          0          1          1          1          0    15.8718   251.9139          2          4          .          .          .          .          .          .          .          0  
      578         87   2.179982         40         38         14          0          1          0          0          1          0          0          0   15.20513   231.1959   12.08333   146.0069          .          .          .          .          .          .          .          0  
      625         87   2.350738         45         37         17          1          1          0          0          0          1          0          0   16.65385   277.3506        8.5      72.25          .          .          .          .          .          .          .          0  
        6         87   2.813745         24         38         16          1          1          0          0          0          0          0          1   14.46154   209.1361          7         49          .          .          .          .          .          .          .          0  
      486         87   1.475429         50         37         12          0          1          0          0          0          1          1          0   14.65385   214.7352   10.41667    108.507          .          .          .          .          .          .          .          0  
       42         87   1.876422         32         33         12          0          1          0          0          0          0          0          0    14.1859   201.2397   .3333333   .1111111          .          .          .          .          .          .          .          0  
      332         87   1.912881         38         36         12          0          1          0          0          1          1          1          0   14.33974   205.6283   1.833333   3.361111          .          .          .          .          .          .          .          0  
      607         87   1.714129         40         40          9          0          1          0          0          1          1          1          0      13.75   189.0625       7.25    52.5625          .          .          .          .          .          .          .          0  
      307         87   1.739409         45         35         12          0          1          0          1          0          0          0          0   10.71154   114.7371       6.75    45.5625          .          .          .          .          .          .          .          0  
      708         87   1.142773         40         43          9          0          1          0          1          0          1          1          0    16.0641   258.0554   11.66667   136.1111          .          .          .          .          .          .          .          0  
       73         87   2.132562         45         36         16          1          1          0          0          0          0          0          1      12.25   150.0625   12.16667   148.0278          .          .          .          .          .          .          .          0  
      231         87   2.412534         40         43         12          0          1          0          1          0          0          0          1   18.41667   339.1736   18.41667   339.1736          .          .          .          .          .          .          .          0  
      482         87   1.664951         35         39         12          0          0          1          0          1          1          1          1   11.98077   143.5388   6.666667   44.44444          .          .          .          .          .          .          .          0  
      359         87   1.978576         40         34         12          0          1          0          0          1          1          0          0   13.33333   177.7778   13.33333   177.7778          .          .          .          .          .          .          .          0  
      699         87   2.018242         40         38         12          0          0          0          0          1          1          0          0   15.05769   226.7341   7.333333   53.77778          .          .          .          .          .          .          .          0  
      606         87   1.653599         40         41         12          0          0          0          0          0          1          1          1   16.21154    262.814   13.08333   171.1736          .          .          .          .          .          .          .          0  
      547         87   2.207943         40         37         12          0          1          0          0          1          0          0          0   15.71154   246.8524       15.5     240.25          .          .          .          .          .          .          .          0  
       53         87   1.708087         20         33         13          0          1          0          0          1          0          0          0   13.05769   170.5033   12.83333   164.6944          .          .          .          .          .          .          .          0  
      464         87   1.718637         45         34         10          0          1          0          1          0          1          0          0   15.71795   247.0539   11.16667   124.6945          .          .          .          .          .          .          .          0  
      682         87   1.430455         40         42         12          0          0          0          0          1          0          1          0   12.60897   158.9862   3.833333   14.69444          .          .          .          .          .          .          .          0  
      358         87   2.039133         40         38         12          0          1          0          0          0          1          0          0   14.76923   218.1302   14.08333   198.3403          .          .          .          .          .          .          .          0  
      485         87   1.207312         40         42         12          0          1          0          0          1          1          1          1   13.86538   192.2489   2.416667   5.840278          .          .          .          .          .          .          .          0  
      156         87   2.895098         40         37         16          1          0          1          0          1          0          0          0   13.05769   170.5033   .1666667   .0277778          .          .          .          .          .          .          .          0  
      500         87   1.456123         40         43         12          0          1          0          0          0          1          1          0   16.69231   278.6331         .5        .25          .          .          .          .          .          .          .          0  
      345         87   2.295873         40         39         13          0          1          0          0          1          1          1          1   16.33333   266.7777      16.25   264.0625          .          .          .          .          .          .          .          0  
      392         87   2.467192         48         33         12          0          1          0          0          1          1          1          1   14.83333   220.0278   14.83333   220.0278          .          .          .          .          .          .          .          0  
       65         87   1.653599         20         41         12          0          0          0          1          0          1          0          0   11.57051   133.8768   4.333333   18.77778          .          .          .          .          .          .          .          0  
      293         87   1.826108         40         34         13          0          1          0          0          0          0          0          0   11.78846   138.9678   6.583333   43.34028          .          .          .          .          .          .          .          0  
      198         87   2.061726         45         34         14          0          1          0          0          0          0          0          0   9.692308   93.94084   9.166667   84.02779          .          .          .          .          .          .          .          0  
      552         87   1.990071         32         40         14          0          1          0          1          0          0          0          0   11.28846   127.4294   8.416667   70.84029          .          .          .          .          .          .          .          0  
      668         87   1.029977         40         35         12          0          1          0          1          0          1          1          0   14.80769   219.2678   4.083333   16.67361          .          .          .          .          .          .          .          0  
       11         87   2.266836         40         41         14          1          1          0          0          1          0          0          0   16.57692   274.7944   4.083333   16.67361          .          .          .          .          .          .          .          0  
      522         87   2.349143         40         33         12          0          1          0          0          0          0          0          1       13.5     182.25       13.5     182.25          .          .          .          .          .          .          .          0  
      481         87   2.294188         35         40         12          0          0          0          0          1          0          1          0   18.77564   352.5247   18.66667   348.4444          .          .          .          .          .          .          .          0  
      217         87   1.715634         24         33         12          0          1          0          1          0          0          0          0   17.36539   301.5566   10.33333   106.7778          .          .          .          .          .          .          .          0  
      596         87   1.659978         24         40          9          0          1          0          0          0          1          0          0   12.33333   152.1111   12.33333   152.1111          .          .          .          .          .          .          .          0  
       63         87   1.653599         40         35         16          1          1          0          0          0          0          0          0   13.70513   187.8306   4.083333   16.67361          .          .          .          .          .          .          .          0  
      463         87   1.101951         30         39         12          0          1          0          1          0          1          0          0   8.416667   70.84029   8.416667   70.84029          .          .          .          .          .          .          .          0  
      518         87    1.83592         40         43         12          0          1          0          0          0          0          0          0   15.28846   233.7371   .0833333   .0069444          .          .          .          .          .          .          .          0  
       43         87   1.950438         32         42         12          0          1          0          0          0          0          0          1   13.82692   191.1838         10        100          .          .          .          .          .          .          .          0  
      643         87   2.259007         40         39         14          0          0          0          0          0          0          0          0   6.717949   45.13084   2.833333   8.027778          .          .          .          .          .          .          .          0  
      261         87   2.346746         40         40         16          1          1          0          0          0          0          0          1   11.41667   130.3403   5.333333   28.44445          .          .          .          .          .          .          .          0  
      413         87   1.916578         40         38         12          0          0          1          0          0          1          1          0    15.1859   230.6115   12.66667   160.4445          .          .          .          .          .          .          .          0  
      178         87   1.990071         40         41         12          0          1          0          0          1          0          1          1   15.07692   227.3136   10.16667   103.3611          .          .          .          .          .          .          .          0  
      685         87   2.787113         40         39         13          0          1          0          0          1          0          1          1   15.48077   239.6542   1.833333   3.361111          .          .          .          .          .          .          .          0  
       16         87   1.664737         38         33         12          0          1          0          1          0          0          0          0   9.076923   82.39054   1.083333   1.173611          .          .          .          .          .          .          .          0  
      701         87   2.266836         40         43         12          0          1          0          1          0          1          0          0   18.82692    354.453          7         49          .          .          .          .          .          .          .          0  
      223         87   2.315874         40         39         12          0          1          0          0          0          1          0          0   15.48077   239.6542   2.166667   4.694445          .          .          .          .          .          .          .          0  
      581         87   2.018242         40         40         12          0          1          0          0          0          0          0          1   16.78846   281.8524       14.5     210.25          .          .          .          .          .          .          .          0  
      509         87   2.554085         40         34         16          1          0          1          0          1          1          0          0   11.80769   139.4216   5.916667   35.00694          .          .          .          .          .          .          .          0  
      317         87   1.979732         40         38         14          1          1          0          0          0          0          1          0   11.90385   141.7015   7.166667   51.36111          .          .          .          .          .          .          .          0  
      245         87   2.098285         40         34         12          0          1          0          0          0          0          1          1   8.333333   69.44444   3.083333   9.506944          .          .          .          .          .          .          .          0  
      272         87   2.297555         21         42         17          1          1          0          1          0          0          0          0   15.89744   252.7285   8.416667   70.84029          .          .          .          .          .          .          .          0  
      278         87   2.941177         45         33         16          1          1          0          1          0          0          0          0   15.85256   251.3038   11.58333   134.1736          .          .          .          .          .          .          .          0  
