    .4426      .1362      .0039      .0475      .1647      .2052         70        110         32          2  
    .3548      .0544      .1201       .165      .1774      .1284         80        180         42          1  
    .3749      .0976      .0108       .014      .0476      .4552         70        100         37          2  
    .4992      .1581      .0389      .0208      .0833      .1997         50         90         54          1  
    .4575      .0466      .0892      .0723      .1297      .2049         90        100         37          2  
    .5408      .0701       .033          0      .0303      .3258         50         80         32          1  
    .4072      .0795      .0295      .0113      .1649      .3075         80         60         28          2  
      .45      .0563      .0517      .0997      .0319      .3104         70        160         30          2  
    .3413      .0814      .0498      .0447      .1796      .3032        120        140         39          2  
    .4418      .1401      .0542          0      .1539      .2099         60         60         41          2  
    .3266      .0574       .069          0      .0263      .5206         80         70         41          1  
    .3844       .087       .307       .024      .0316      .1659        130        170         38          2  
    .3728      .1362      .1726          0       .066      .2524         70        120         41          1  
     .251      .0555      .1367      .2106      .0946      .2517         70        120         25          1  
    .2315      .0355      .1939          0      .1599      .3792         70        110         46          1  
    .3956       .031      .1939          0      .0565       .323         80        100         39          2  
    .4211      .1082      .0145      .0256      .0982      .3323        140        220         35          2  
    .2742      .1893      .3252      .0048      .1306      .0758        110         80         39          1  
    .1889      .0439      .0241      .0216      .0817      .6398        140        120         28          2  
    .4803       .143       .055      .0057      .1561      .1598         60        110         31          2  
    .5072      .1064      .0287      .0374      .1665      .1538         50        110         34          2  
    .4627      .0973      .0651       .099       .155      .1209         80        160         34          2  
    .1869      .3529      .0393          0          0      .4209        130       1110         50          1  
    .1194      .0608      .1118      .0506      .0097      .6477        270        300         41          1  
     .478      .1081      .0328      .0067      .1616      .2129         80        120         35          2  
    .2401      .0341       .137      .2277      .1966      .1645        110        130         33          1  
    .3369      .0719      .2926      .0342      .1557      .1087        120        120         37          2  
    .3611      .0947      .1177      .0879      .1673      .1712        110        150         43          1  
     .402      .1054      .0234      .0292       .196       .244         80         90         27          1  
    .3111       .081       .066      .2067      .0444      .2908         80        190         55          1  
    .2689      .0789      .2948          0      .1036      .2538        100         80         60          1  
    .1158      .0443      .1543      .0213      .1239      .5404        200         90         25          1  
    .2544      .0347      .3283      .1237      .0758       .183        150        170         49          2  
    .4369      .0967          0      .0861       .096      .2844         70         20         37          2  
    .5553      .0574      .0544      .0524       .047      .2335         60        120         24          1  
    .1507      .0108      .0075      .1291      .0005      .7014        190        130         38          2  
    .4968      .2057          0          0      .1193      .1782         60        110         38          1  
    .2693      .0855       .301       .006      .1331       .205        150        170         40          2  
    .3363      .0443      .0116      .3529      .0005      .2544         80        100         28          1  
    .3686      .1166      .0114      .0989      .1322      .2722         90        140         34          2  
    .3259       .053      .4293          0      .1093      .0825        120        120         42          2  
    .2673      .0839      .3883      .0121       .092      .1565        120        140         38          2  
    .5679      .0537      .0553      .0578      .1283      .1369         70        140         38          2  
    .4209       .163      .0217      .1886          0      .2058         70        130         24          2  
    .5027      .0639      .0527      .1243          0      .2564         80        100         24          1  
    .3872      .2184      .1686          0          0      .2258        100        220         39          1  
    .3768      .0782      .0272      .0257      .2431      .2491         80        160         36          2  
    .2204      .0294        .22       .167      .1024      .2609        160         80         27          1  
    .3434      .1136      .1388          0      .2351      .1691         90        140         39          2  
    .5174      .1031      .1021      .0058      .1176       .154         70        130         46          2  
    .2853      .0512      .2824      .0774      .0818      .2219        230        240         36          2  
    .3139      .2257      .0189          0      .2113      .2302         60        120         35          1  
    .2914      .1136      .1566      .0046       .262      .1718        120        190         37          2  
    .5166      .0419      .1158      .0886      .1176      .1195         80        160         30          2  
    .3948      .1452      .0946      .0956      .1654      .1043         80        110         29          2  
    .4704      .0514      .1186      .0397      .0317      .2882        120        260         45          2  
     .122      .0174      .0605      .0517      .6046      .1438        320        180         45          1  
    .2495      .0746      .0102          0      .4754      .1903        100        110         27          2  
    .3548      .0638      .0345      .0414      .0945       .411        110        120         39          2  
    .1882      .0461      .0731      .0263      .0492      .6172        190        280         40          1  
    .3021      .0605      .2002      .1224      .0974      .2174        130        200         40          2  
    .4626      .1478      .0853       .092          0      .2123         60        130         33          2  
    .2478      .0467      .2052      .0504       .115      .3349        150        170         37          2  
     .306      .0989      .1642      .0119      .1302      .2889         90        110         34          2  
    .3053      .0762      .0418      .0469      .0186      .5112        120        120         39          2  
    .5723      .1536      .0051          0      .1055      .1636         50        100         30          1  
    .2924      .0559      .0617      .0703      .0922      .4274        130        150         32          2  
    .5411       .116      .0052          0      .0966      .2411         50         90         37          1  
    .5003       .137      .0117       .027      .1422      .1818         60        100         40          2  
    .5119      .1265      .1409          0      .0328       .188         50         40         30          2  
    .3864      .0992      .0355      .0139      .3017      .1634         80        180         42          2  
    .2975      .0707      .2354      .0845      .0622      .2498        100        160         26          1  
    .2979      .0914       .012      .0748      .3799       .144         80        130         37          1  
    .3723      .0501      .0202      .0208      .3276      .2089         70         80         38          2  
    .4346      .0486      .0727      .0682      .1401      .2358         70         90         35          2  
    .4123      .2445      .0219       .022      .1906      .1087         70        120         36          2  
    .5025      .1775      .0069       .018       .008      .2871         60         90         39          2  
    .3488      .1691      .1284      .0319      .0517      .2701         70         90         29          2  
     .423      .1695       .004      .0715      .0549      .2771         90        140         42          2  
    .2453      .0214      .0017      .0391      .4638      .2288         90        120         38          2  
     .271      .1084      .3018      .0265      .1534      .1388        150        150         32          2  
    .3454      .0384      .0645      .0255      .3133      .2128        110        190         39          2  
    .4243      .0868      .0681      .0299      .1063      .2847         90         90         25          2  
    .3669      .1116      .1285          0      .1559      .2372        110        140         57          2  
     .423      .0298      .0886      .0388      .2565      .1633        160        120         46          2  
    .2693      .0795      .2214      .0517      .0239      .3542        110        120         21          1  
     .499      .1483      .0338       .029       .116      .1739         70        100         39          2  
    .3841      .1508      .1649       .036      .1091      .1552         80        130         35          1  
    .4171      .1417      .1013      .0155      .0349      .2894         60         70         26          1  
    .2488      .0541      .0494      .0389       .211      .3978        100        110         26          1  
    .2403       .095      .2073      .0166      .1055      .3354         80        120         43          1  
    .2751      .0178      .0993      .2011      .1034      .3033        100         90         33          1  
    .2779       .066      .4169      .0124      .0979      .1289        100        140         38          2  
    .1982      .0635       .434      .0511      .0095      .2438        110        150         27          1  
    .4409      .2781          0      .0804      .1149      .0857         80         60         40          2  
    .3092      .0869      .1194      .0875      .1515      .2455        100        140         40          2  
    .3849      .1596      .1113      .1006       .062      .1816         90        120         27          2  
    .4089      .2078      .1014      .0029      .1051      .1739         80        110         41          2  
     .513      .1381      .0583          0      .0229      .2677         60        100         28          2  
    .4494      .1082      .1235      .0283      .1511      .1395         80        120         52          1  
    .3781      .0219      .3414          0      .1399      .1188        120         70         37          2  
    .3814      .1186      .0052      .0546      .0795      .3606        110        140         35          2  
    .2628      .1072      .1332          0      .3017      .1952         70        120         35          2  
    .3794       .143      .0092      .0504      .1368      .2811         60        100         25          2  
    .2786       .086      .0144       .173      .3624      .0856         90        120         37          2  
    .4128      .0993      .1371      .0815      .1396      .1298        110        190         46          2  
    .4947      .0842      .0157          0      .1611      .2444         90        140         36          2  
    .3988      .1484      .0631      .0546      .0142      .3209         50        100         28          1  
    .3904      .0571      .1298      .0744       .133      .2153        150        150         47          2  
    .2431      .1151      .0482      .2649      .1128      .2159         90        110         21          1  
    .3599      .1322      .1672      .0101      .1364      .1942        100        130         29          2  
    .2366      .0917      .2472          0      .2968      .1277        100         30         27          2  
     .558        .17          0       .013      .0194      .2396         50         80         39          2  
    .4479      .0881      .0857      .1405      .1569      .0809         80        120         27          1  
    .1859      .0872      .1746      .0222      .2513      .2788        140        150         32          2  
    .4491      .0876      .0881      .0192      .1629      .1931         90         70         31          2  
    .2286      .0705      .0314      .2101      .1362      .3232        110        130         30          2  
    .3614      .1205      .0472      .0863      .0334      .3513         80        110         25          2  
    .2554      .1206      .0593      .1808      .1217      .2621        120         90         22          1  
    .2872      .0727      .1313      .0629      .2038      .2421        160        210         33          2  
    .6098      .0875      .0042      .0503      .0271      .2211         50        120         32          1  
     .387      .1267          0          0      .2216      .2647         70         80         33          2  
    .4306      .1008      .2277          0      .1528      .0881         50        110         34          1  
     .789      .0644      .0021      .0469      .0481      .0495         40        110         34          1  
    .3861      .2815      .0023      .0286      .1446      .1568         70         80         28          2  
    .3178      .0875      .0696      .0132      .0615      .4504        100        110         31          2  
    .1886       .101      .3152      .0444      .2228      .1278        120        130         51          1  
    .4904      .0944      .1185       .007      .1023      .1874         90        150         38          2  
     .355      .1098      .1557      .0067      .1485      .2243         90        210         45          1  
    .4152      .1457      .0531      .0445      .0087      .3329         70        110         27          2  
    .4255      .1548      .2338          0          0      .1859         60        120         36          2  
    .4838      .0694      .1215      .0291      .0753      .2209         80        110         28          2  
    .5036      .0876      .0536      .0171      .1493      .1889        100         50         40          2  
    .4598      .0369      .2163          0      .1926      .0944        100        110         34          2  
    .2682      .0665      .1253      .0261      .1499      .3639        140        110         37          2  
    .3999      .1028      .1033      .0727      .1512      .1701         40        120         42          1  
    .4836      .0992      .0277      .0344      .2439      .1111         70         90         26          2  
    .3255      .1208      .1105      .0123      .2147      .2163         80        120         45          1  
    .2718      .0669      .0321      .0767      .2431      .3094        120        170         47          1  
     .296      .0578      .3703       .026      .0297      .2202        210        170         37          2  
    .6155       .048      .0693          0      .0252      .2421         60        100         33          1  
    .3499      .1116      .1924       .125      .0315      .1895         60        110         29          1  
    .3228       .102      .0048       .085      .3108      .1746         90        100         25          1  
    .2696      .0275      .2136          0       .248      .2413        130        100         33          2  
    .4229      .0933          0      .0163       .112      .3556         70        120         49          1  
     .205      .0543      .0134      .0085      .3647      .3542        190        200         29          1  
    .2685       .117       .327      .0023      .1105      .1747        110        140         28          1  
    .2964      .2095      .0079      .1737      .0477       .265         60         80         25          2  
    .3964      .0893      .0906      .0151      .2973      .1114         70         80         34          1  
    .3855      .1724      .0137      .0023      .2632      .1629        100        120         38          1  
    .4148      .0956          0          0      .2766       .213         50        110         52          1  
     .351      .1531      .1324          0       .158      .2055         60        100         40          1  
    .4774      .0403      .2193          0      .0928      .1703         90        100         39          2  
    .4735       .111      .1358      .0269      .0402      .2126         70        100         28          1  
     .429      .1225      .0574       .019      .0798      .2923         60        160         40          2  
    .2173      .0263      .1613      .4281      .0799      .0871        150        120         40          2  
    .2683      .1582      .0128          0      .2955      .2651         50        150         34          1  
    .3426      .1999      .1385      .0048      .1545      .1597         60        140         30          2  
    .4138      .1498      .0171      .1024      .1276      .1893         50         80         36          2  
    .3321      .0479      .3181      .0434      .0231      .2354        140        200         38          1  
    .4021      .0657      .0593      .0754      .0832      .3144         90         90         37          2  
    .3954      .0613          0      .0071      .3136      .2226         70        130         40          2  
    .3211      .0815      .1879       .027      .0845       .298        110        120         37          2  
    .3646      .0615      .2261      .0379      .0966      .2133         90        110         37          2  
    .5205      .0773      .0339      .0019      .1528      .2136         70        100         50          1  
    .4574      .1615      .0659      .0626      .0162      .2363         80        110         31          2  
    .3998      .0554      .0881      .1335          0      .3233        100        150         34          2  
    .4474      .1044      .0297          0      .2836      .1349         60        140         34          1  
    .4123      .0914      .0463      .0423      .1324      .2752         90         90         28          2  
    .3593      .1533      .2694      .0051      .0481      .1647         90         80         41          2  
    .4041      .1333      .1568      .0224      .0336      .2499        120        100         37          2  
    .3242      .0659      .0395      .0428      .1905      .3372         90        120         47          2  
    .4261      .1423      .0937      .0288          0       .309         80        110         41          2  
    .3571      .0773      .1088      .0364      .1652      .2553        110        210         38          1  
    .3502       .117      .0413       .064      .1664       .261         70        140         37          1  
    .4289      .0852      .0539      .0205      .2119      .1996         90        120         31          2  
    .4743      .2177      .0221      .0094      .0043      .2721         70         90         29          1  
    .3821      .0979      .1333      .0081      .1051      .2735         90        140         34          1  
     .345      .1342      .1506      .0102      .1826      .1774         50         70         33          1  
    .3525      .0777      .1911      .0334      .0799      .2656         90        100         32          2  
    .3297      .1722      .0028      .0597      .2075      .2281         60        100         27          2  
    .3371      .1656      .0798      .1008      .1101      .2066         80         90         44          1  
    .4033      .1296      .0461      .0146      .0565      .3499        100        130         36          2  
    .4155      .0851      .0135      .0017      .2586      .2256         80        130         32          2  
    .6017       .201      .0102          0          0      .1872         50         90         44          1  
    .6097      .0259      .0457      .1344      .0356      .1488        100        150         26          1  
    .5865      .1774      .0054      .0199      .1452      .0656         40         70         29          1  
    .4613      .0877       .099          0      .1398      .2122         60        130         41          1  
    .4124      .0394      .0133      .0783      .2658      .1907        100        270         53          1  
    .3444      .0554      .0881      .0127      .0012      .4981        110        160         31          2  
     .378      .0844      .1171      .0199      .0834      .3172        130        200         48          2  
    .4081      .0484      .0183      .2024      .0989      .2239         90         90         26          2  
    .3394      .0903      .1291          0      .0119      .4292         70         40         35          1  
     .526      .0728      .0412          0      .1086      .2515        100        160         37          2  
    .4397      .1928        .02       .023      .1772      .1473         70         90         30          1  
    .3458      .0638      .0028      .0111      .2547      .3218         80         40         27          2  
     .528      .0627      .0314      .0248      .1009      .2523         50         90         24          2  
    .3468      .1092      .2163      .1288      .1153      .0836        150        190         36          2  
    .3368      .0761      .1608      .0177      .1525      .2561         90        140         37          2  
     .371      .0582      .0722      .0166      .1721      .3099        130        120         48          1  
    .3056      .0761      .0584       .058      .1273      .3746        100        130         34          2  
    .4298      .0515      .0582      .0478       .224      .1887         70        110         25          2  
     .512      .0579      .0956      .0666      .0376      .2303         60        110         35          2  
    .5535      .0911      .0233      .1002      .0473      .1846        110        210         27          1  
    .4732      .0553      .1609      .0209      .0807      .2091        100        130         50          2  
    .3346       .055      .0942      .0205      .0547      .4409        140        190         45          2  
    .4539      .0861      .2269      .0188      .1301      .0843         90        150         35          2  
    .2529      .0651       .165      .0934      .1145      .3091        120        150         30          1  
    .4095      .0661       .191      .0168      .1032      .2133        100        160         43          2  
    .4761      .0806      .0494      .0099      .2631      .1208         80        150         41          2  
    .3407      .1071       .088      .0375      .3486       .078         60        100         28          2  
    .2447      .0795          0      .0878      .1949      .3931        140        200         30          1  
    .2753      .0144      .1344      .0048      .3681      .2029        180        140         43          2  
    .2799      .0714      .1025          0      .2796      .2666        150        140         34          2  
    .2426      .2282          0          0      .0819      .4472        110        200         45          2  
    .6113      .1161      .0362      .0345      .0168      .1851         40        110         35          2  
    .3358      .0959      .0148      .0104      .0015      .5417         70         90         32          1  
    .4102       .104      .2505       .011      .0144      .2099        100        150         37          2  
    .3961      .0584      .0114      .3563      .0437       .134        120        150         33          2  
    .3632      .1296      .0888      .0267      .2446      .1471         60         90         37          2  
     .296      .1039      .0974      .0215      .3292       .152        130        140         30          1  
    .3529      .0465      .0769      .1553      .0861      .2822        130        120         37          2  
    .2126      .0468      .2404          0      .2313      .2689        110        110         48          1  
    .3369      .0453      .1119      .0413      .2456      .2191        160        160         46          2  
    .3695      .0798      .2758        .15      .0167      .1082        120        100         42          2  
    .3032      .0555      .2433      .0173      .1556      .2251        150        180         30          1  
    .3245      .0642       .131      .0311      .2032       .246         70        110         27          1  
    .4544      .1681      .1184          0      .0542      .2049         60        200         47          2  
    .3897      .1836          0      .1111          0      .3156         50        110         26          1  
    .2598      .1137      .1461      .1223      .1174      .2407         80        110         30          2  
    .1773      .1409      .0666      .0321      .4168      .1663         80        100         37          1  
    .1443      .0744      .1734      .0091      .2439       .355        220        430         40          2  
    .2734        .16      .0098          0       .213      .3438        130        150         47          1  
    .2508      .1238      .0755      .0151      .2134      .3214         80        200         35          1  
    .4232      .0735      .0972          0      .1289      .2772         80        100         45          2  
    .5411       .079          0          0      .2343      .1457         50        130         40          1  
    .2729      .0327      .4282      .0153       .089      .1619         80        140         32          2  
    .3764      .0273      .0721      .0775      .1796      .2671         80        140         27          2  
    .2522      .0943      .0658          0      .3568      .2308        100        130         38          1  
    .4397      .1397      .1143          0      .1143      .1921         70        110         36          2  
     .462      .1637       .086      .0214      .0825      .1843        110        190         36          2  
    .4755      .0582      .2098      .0369      .1035      .1161        110        130         32          2  
    .4494      .0606      .1157      .0672      .1204      .1867        110        150         32          2  
    .4446      .0526      .1302      .0542      .0999      .2185         80        150         28          1  
    .5062      .0996      .0855       .011      .0274      .2703         70        160         40          2  
    .3628      .1292      .0451          0      .3557      .1072        100         70         37          1  
    .2586      .1748       .235      .0988      .0823      .1505        100        160         34          2  
    .4237      .1016      .1038          0      .1127      .2582        100        220         47          2  
    .1019        .39      .2097          0          0      .2984         50        260         33          2  
    .3465      .2173          0          0      .2918      .1443         40        100         29          2  
    .3675      .0403      .0842      .0085      .1688      .3307        100         70         33          2  
     .396      .0725      .0858      .0715      .0843      .2898        100        120         40          2  
    .3414      .1133        .26      .0157      .1376       .132        100        170         35          2  
    .3072      .1255      .0867      .0115      .1473      .3218        130        240         48          2  
    .2808      .0323      .0296      .0932      .1419      .4223        260        200         48          2  
    .4801      .0748      .0572      .0986      .0056      .2839        100        150         49          1  
    .4598      .1643      .0112       .021      .1575      .1862         80        190         34          2  
    .4168      .0711      .0524      .0656      .1775      .2166        140        160         45          1  
     .195      .0885      .0676      .0176      .2358      .3955         90        150         34          1  
    .4115      .1069      .1697      .1172       .033      .1617         70        130         29          2  
     .535      .1271      .1498      .0036      .0005       .184         80        110         36          2  
    .3746      .0845      .1566          0      .1948      .1896         80         90         43          2  
    .4986      .1352      .0677      .0501       .126      .1225        120         50         36          2  
    .4302      .1213       .009      .2254          0       .214         70        190         38          2  
    .5217      .0926      .0142        .04      .1693      .1622         80        140         54          2  
    .2714      .1101      .0596          0      .2436      .3152        130        210         33          1  
    .3952      .1653      .1096          0      .1098      .2201         90        110         45          1  
    .1651      .0587      .3897          0      .2717      .1148        150        130         34          2  
     .195      .0995      .4039       .077      .0517       .173        210        320         49          1  
     .347      .0777      .2443      .0188      .1369      .1753        120        150         32          2  
    .2976      .0752      .0616      .0381      .2159      .3116         70        100         27          2  
    .4604      .0726      .0602      .1704      .0869      .1495        160        150         38          2  
    .3593      .1227      .1741      .0169      .1723      .1547        120        210         34          2  
    .3095       .064      .2704      .0105      .1488      .1968        100        150         34          2  
    .4232      .0914      .1163      .0218      .0929      .2544        100        160         33          2  
    .3826      .0921      .0387          0      .3189      .1676         80         80         42          2  
     .077      .0391      .1991      .0164      .2175      .4509        190        170         39          1  
    .3304      .0801      .0239      .0072      .0879      .4705         90        130         31          2  
    .3945      .1268      .0213      .1818      .0142      .2615         70         90         32          1  
    .2051      .0407      .3842      .0424      .2103      .1172        110        140         30          1  
     .389      .0388      .1591       .002      .1185      .2926        170        150         45          1  
    .4323      .1089      .0322      .1134      .1361      .1771         90        160         38          2  
    .5111      .1037      .0579      .0049      .0897      .2327         70        150         38          2  
    .3492      .1589      .1565      .0121       .003      .3203         80         80         28          2  
    .1279      .0662      .0561      .0721      .4114      .2662        110         90         25          2  
    .3985      .0683      .2043      .0395       .075      .2145        110        110         28          2  
    .4766      .0965      .0713      .1391      .0413      .1753         60        140         33          2  
    .3876      .1107      .0043      .0478      .1975      .2522         90        130         32          2  
    .2218       .071      .1927          0      .1256      .3888        130        220         49          1  
    .4682      .1085      .1074          0      .1094      .2066         70        130         46          2  
    .2687      .0401      .0854      .0068      .1632      .4358        130        210         44          2  
    .3571      .0417      .0861      .2384      .0776      .1992        100        170         40          2  
    .5424      .1478          0      .0258      .0493      .2346         60        150         36          2  
    .3819      .1721          0      .0354      .1408      .2699         90        160         32          2  
    .3829      .0826      .0691      .1049      .2393      .1212         90        220         40          2  
    .2254      .0772      .1442      .0216      .4372      .0944         90        100         34          2  
    .4335      .1103      .1295          0      .1382      .1884        110        150         36          2  
     .451      .0482          0          0      .1739      .3269         60        200         49          1  
    .1715      .0914      .0086      .0037      .5517      .1731         80        120         38          2  
    .3712      .0756      .1283      .1212      .1112      .1925        140        190         42          2  
    .3819      .2002      .0231      .0377      .1824      .1746         60         90         36          2  
    .3742      .1048      .0172      .1278      .0988      .2772         90        120         32          2  
    .3422      .0881      .0267      .0205      .3155       .207        110        240         44          2  
    .3338      .1877      .0623      .0155      .1417      .2589        110        210         43          1  
    .3414      .0965      .1982      .0053      .0036       .355        170        120         37          2  
    .2177       .076      .0851      .0416      .4806       .099        170        110         34          2  
    .3912      .0902      .1302      .0147      .1415      .2322         90        110         29          2  
     .357      .0476      .0353      .0762      .3546      .1293        120        110         32          1  
    .4808      .0722      .1034      .0242      .1744       .145         80        130         33          2  
    .4626        .08      .1111       .027      .1642      .1551         80        130         36          1  
    .4229      .0643      .0678      .1297      .0316      .2836        120        180         40          2  
    .3094      .0994      .0197          0      .4296      .1418        110        130         43          2  
    .2119      .0879      .0337      .0234      .2536      .3896        110        220         52          1  
    .4931      .1179      .0048          0      .2199      .1643         60        110         36          2  
    .3017      .0929      .1665      .0586       .162      .2182        120        120         36          2  
    .4722       .191      .0416       .022      .1072      .1661         60         90         35          2  
    .2732      .0939      .0656      .0498      .3905      .1271         90        200         43          2  
     .309      .0615      .1603      .0909      .1233       .255         90         90         38          2  
    .4695      .1164      .0698          0      .1862      .1581        110         70         54          2  
    .3069      .3324        .02          0      .0821      .2586         80        100         46          1  
    .3291       .078      .0907          0       .187      .3152        120        200         40          2  
    .4692      .0924      .0935         .1      .0051      .2398         50         80         37          1  
    .3116      .0618      .0947      .1231          0      .4088         70        340         53          1  
    .2644      .0385      .0988      .0607      .2528      .2849        160        220         38          2  
    .3747      .1457      .1147      .0307      .0913      .2427         50         80         25          1  
    .4134      .0515      .3009      .0957      .0354      .1031         80         60         27          1  
    .3486      .0607      .1472      .0596      .1354      .2485         90        110         35          2  
    .2644      .0597      .3911          0       .192      .0928        130        150         50          2  
    .2894      .0543      .1041      .0545      .1387       .359         90        200         38          1  
    .1981      .0427      .0277      .0416      .3532      .3367        300        310         37          2  
    .1516      .0637      .1816      .0447      .2367      .3217        140        180         31          1  
    .3772      .0313      .1376      .0838       .011       .359        170        630         41          2  
    .5094      .1056      .0396          0      .1548      .1907         90        100         46          1  
    .2707      .0569      .0288      .0452      .1362      .4623         60         80         24          1  
    .4396      .0955      .0742      .0571      .0483      .2853         80         90         32          2  
    .3357      .1497       .127      .0228      .1175      .2474         50         20         25          1  
     .224      .0532          0      .0363      .5621      .1244        130        150         33          2  
    .4503      .1078      .0619      .0696      .1552      .1551         60         90         35          2  
    .2651      .2449      .0832       .034      .1153      .2575         70        140         36          2  
    .4231      .0595      .1752      .0685      .0599      .2139         90        160         37          2  
    .4537      .0845      .0072       .046      .2416       .167         70        140         33          2  
    .5979      .1395          0      .1465      .0043      .1118         80        130         30          2  
    .3424       .073      .2805      .0504      .0703      .1833        110        140         45          2  
    .2406      .0875      .1672       .081      .1682      .2555        100        110         36          1  
    .4097      .2023      .0081      .0431      .0985      .2382        120        130         38          2  
    .4041      .1017      .1357          0      .1077      .2508         90        180         43          2  
    .4421      .0934      .0348      .0293      .1236      .2769         60         90         29          2  
     .445      .0389      .1628          0      .1563      .1969        100        130         45          2  
    .2998      .1014      .3721      .0431      .0456       .138         80         60         22          1  
     .503      .1387      .0625      .1003      .0165      .1789        180        240         36          2  
    .3947      .0785      .1381       .035      .0107      .3429        110        130         36          2  
     .438      .1296      .1706      .0756      .1061        .08         90         70         27          2  
     .373      .0627          0          0      .2838      .2804         50         70         28          1  
    .3005       .025      .0403      .0446      .1516       .438        100        120         37          2  
    .3724       .056      .1397      .0243      .2633      .1443        120        160         34          2  
    .3032      .0649      .0985      .1331      .1535      .2468        150        300         32          2  
    .3258      .0674      .3093          0       .146      .1516         80        120         33          2  
    .3738      .0561      .2034          0       .001      .3657        100        150         39          2  
    .3774       .074      .0689      .0593      .1745      .2459         80        160         32          2  
    .4214      .0741      .1126      .1435      .1009      .1475        120        200         30          2  
    .1652      .1058      .2445      .0692      .1938      .2214         60        150         38          2  
    .3073      .0243      .0195      .3347      .0357      .2785        100         70         20          1  
    .4082        .05      .0237          0      .1043      .4138         80         80         29          1  
    .4034      .1037       .044      .2025      .0055      .2409         80        110         35          2  
    .2936      .0778      .2673      .0068      .1835      .1709         90        140         54          1  
    .3067      .0881      .0083      .0449      .2721      .2799         90         80         35          2  
    .3667      .0728       .057      .1365      .0748      .2921         90        130         31          2  
    .3359      .0839          0       .022      .1551       .403         60        100         37          2  
    .3606       .058      .0546       .071      .3594      .0963        100        160         49          1  
    .3023      .0542       .011      .0429      .0427      .5469         80        200         27          1  
    .4051       .063      .2702      .0257      .1069      .1291         90        150         39          1  
    .2203      .0165      .3519       .078      .0963       .237        170        200         36          2  
    .3527      .0719      .1101      .0731      .1037      .2885         90        150         53          2  
    .3168      .0388      .0079          0      .5158      .1207        100        270         35          2  
    .3806      .0673       .107      .0131      .1612      .2707         70        100         35          2  
    .4555      .0807      .0944      .0858      .0055      .2782        150         80         31          2  
    .5201      .0818      .0324      .1125      .0077      .2454         60        120         43          1  
    .4013      .0768      .1894      .1067      .0409      .1849         70        100         24          2  
    .2401      .0408      .2239      .0528      .1849      .2575        100        110         34          1  
    .2394      .0369      .1534      .0514       .257      .2619        130        190         26          1  
    .2365       .071      .0995      .0234      .1571      .4126         70        100         32          1  
    .3211      .2013      .0888      .0066      .0614      .3207         80        110         43          1  
    .3045      .0343       .129      .0359      .1698      .3266         80        120         31          1  
    .4012      .1697      .1075      .0358      .0899       .196         60         90         26          2  
    .3633      .0615      .1035      .0731      .0458      .3528         70         60         29          2  
    .3259      .0509      .0878      .1165         .2      .2189        150        140         30          2  
    .1937      .0654      .5035      .0243      .0443      .1688        180         80         44          1  
    .3612      .0315      .0812       .165      .0595      .3015        120        140         37          2  
    .3809      .1068      .0444       .137      .0399       .291         70        120         37          2  
     .367      .1038          0      .0317      .2194      .2782         70        100         23          1  
    .5025      .1038      .0123      .0616       .053      .2668         70        100         28          2  
    .1715      .0904      .2948      .0153      .1252      .3028         80        140         43          2  
    .1256      .0467      .0691      .1513       .261      .3463        150        120         24          1  
     .403      .0838      .0572       .154      .0392      .2629         90        190         54          1  
    .2176      .1407       .021      .1223      .0768      .4216         70        120         28          2  
     .253      .0331      .0625      .0036      .0968      .5509        130        130         32          2  
    .3166      .0477      .1818          0       .189      .2648        120        120         36          2  
    .5307       .032      .1027          0      .1853      .1493        110        120         37          2  
     .491      .0365      .1743      .0441      .0943      .1599         50         80         42          1  
    .3612      .1454      .0275      .0185      .1652      .2821         50         90         23          1  
    .4214      .0706      .1977      .0614      .0945      .1544         60         90         31          1  
    .3333      .1205      .0677      .0388      .0847      .3551         90        200         39          2  
    .4819      .0923       .042      .1029      .0635      .2174         90        190         44          2  
    .2777      .0359      .3106      .1864      .0375      .1519        110        190         25          1  
    .4707      .1032          0      .0397      .2531      .1333        110        140         36          2  
    .2861       .037      .1211          0      .3218      .2341         90        100         32          2  
    .2463      .0699      .1125       .089      .0972      .3851        100         90         38          1  
    .4736      .0894        .11      .1199      .0648      .1424         40        100         26          1  
    .1911      .0317      .0036      .0298      .0792      .6646        170        140         26          1  
    .5053       .026      .0623      .0514      .1031      .2519        100        100         32          2  
    .1949          0      .4381          0      .0401       .327        120        100         43          2  
    .2453      .1009      .0248      .0774      .3584      .1932         70        110         28          1  
    .2936      .1241      .0477      .1323      .0559      .3464         60        100         23          2  
    .4156      .1822      .0668          0      .1198      .2156         60        110         34          2  
    .6327      .1608          0          0      .0746      .1318         30         70         24          1  
    .3829      .0597      .0536      .0644      .0912      .3482         80         70         28          2  
    .3735      .2052       .021      .1556      .0458      .1989         40         60         24          1  
    .2378      .0782      .0396      .0568      .2725      .3152        120        170         40          1  
    .2614      .0511      .0493       .192      .2115      .2347         90        150         31          1  
    .2068      .0148       .362      .0407      .0154      .3603        260        100         25          2  
     .323      .0967      .2331      .0436      .1476      .1561         50         80         26          1  
    .3945       .072      .1566      .1004      .0042      .2722        120        120         32          2  
     .537      .0755       .009      .0334      .1175      .2276         90        130         34          1  
    .4944      .0629      .1053      .0271      .0276      .2826        120        160         34          2  
    .4383      .1124      .1557      .0537      .0077      .2322         60        160         38          1  
