date           rtn
20070720      -0.010193
20070723       0.019147
20070724      -0.005999
20070725       0.000318
20070726      -0.006669
20070727       0.004156
20070730       0.007163
20070731      -0.022285
20070801       0.021015
20070802       0.002217
20070803      -0.006635
20070806       0.033715
20070807       0.003539
20070808      -0.001073
20070809      -0.002916
20070810       0.006464
20070813      -0.016975
20070814      -0.008712
20070815      -0.003767
20070816       0.008664
20070817       0.020615
20070820      -0.005203
20070821      -0.008460
20070822       0.004344
20070823       0.004634
20070824       0.013684
20070827      -0.010617
20070828      -0.008125
20070829       0.006492
20070830      -0.001689
20070831       0.004615
20070904       0.002144
20070905       0.000153
20070906       0.009930
20070907      -0.009681
20070910       0.006568
20070911       0.016540
20070912       0.004777
20070913       0.002229
20070914       0.005188
20070917       0.002065
20070918       0.010743
20070919       0.001602
20070920       0.002762
20070921       0.005944
20070924       0.005909
20070925       0.000716
20070926       0.009449
20070927      -0.005815
20070928       0.003424
20071001       0.008104
20071002      -0.002538
20071003      -0.004524
20071004       0.005965
20071005       0.000000
20071008      -0.001694
20071009       0.005233
20071010       0.004502
20071011       0.005182
20071012      -0.000975
20071015      -0.009763
20071016      -0.002535
20071017       0.001694
20071018       0.004392
20071019      -0.001410
20071022       0.003672
20071023       0.002815
20071024       0.001684
20071025      -0.000420
20071026       0.005606
20071029       0.001115
20071030      -0.040095
20071031       0.008267
20071101      -0.013377
20071102       0.013996
20071105       0.009058
20071106       0.004132
20071107      -0.014900
20071108       0.020455
20071109      -0.005929
20071112       0.004970
20071113       0.011304
20071114      -0.000419
20071115       0.004054
20071116       0.018934
20071119      -0.005055
20071120       0.005356
20071121      -0.012976
20071123       0.008303
20071126      -0.009196
20071127       0.013021
20071128       0.010666
20071129       0.003247
20071130      -0.002023
20071203      -0.006487
20071204      -0.003128
20071205       0.007095
20071206       0.005013
20071207      -0.000809
20071210       0.002833
20071211      -0.006592
20071212       0.011241
20071213      -0.003616
20071214      -0.006720
20071217      -0.008931
20071218      -0.005462
20071219       0.001922
20071220       0.002877
20071221       0.012160
20071224      -0.001890
20071226       0.001352
20071227      -0.002026
20071228       0.004872
20071231      -0.011178
20080102      -0.015119
20080103       0.000000
20080104      -0.004011
20080107       0.006526
20080108       0.002621
20080109      -0.001926
20080110      -0.000827
20080111      -0.031733
20080114       0.001567
20080115      -0.008394
20080116      -0.007317
20080117      -0.011185
20080118      -0.013515
20080122      -0.030082
20080123       0.017043
20080124      -0.001359
20080125      -0.012698
20080128      -0.000306
20080129      -0.009343
20080130       0.006339
20080131       0.005070
20080201       0.009630
20080204       0.001514
20080205      -0.016780
20080206       0.004151
20080207       0.007043
20080208      -0.011403
20080211       0.015072
20080212       0.017576
20080213      -0.002382
20080214      -0.005522
20080215      -0.004953
20080219       0.000151
20080220      -0.002111
20080221      -0.003174
20080222       0.003790
20080225       0.007099
20080226       0.014997
20080227      -0.006944
20080228      -0.003571
20080229      -0.011796
20080303       0.002569
20080304      -0.004521
20080305       0.009877
20080306      -0.002884
20080307      -0.010675
20080310      -0.000608
20080311       0.013686
20080312       0.005701
20080313       0.004773
20080314      -0.009204
20080317       0.004645
20080318       0.022222
20080319      -0.010651
20080320       0.023006
20080324       0.008649
20080325      -0.006145
20080326       0.001438
20080327      -0.003303
20080328       0.000432
20080331       0.009073
20080401       0.015270
20080402      -0.009277
20080403      -0.000142
20080404       0.001845
20080407      -0.001275
20080408       0.001986
20080409      -0.006228
20080410      -0.000427
20080411      -0.002565
20080414       0.001714
20080415       0.001569
20080416      -0.007974
20080417      -0.024686
20080418      -0.005773
20080421       0.009379
20080422      -0.004867
20080423      -0.004446
20080424      -0.005062
20080425      -0.004190
20080428      -0.005109
20080429      -0.004682
20080430       0.017451
20080501      -0.000298
20080502      -0.003431
20080505      -0.002246
20080506       0.000000
20080507      -0.012753
20080508       0.001824
20080509      -0.010771
20080512       0.002147
20080513       0.005815
20080514      -0.003499
20080515       0.013130
20080516       0.005877
20080519       0.001648
20080520      -0.014957
20080521      -0.010477
20080522       0.006905
20080523      -0.005334
20080527      -0.003064
20080528      -0.003074
20080529       0.009249
20080530       0.008859
20080602      -0.010447
20080603       0.000765
20080604       0.015900
20080605       0.003311
20080606      -0.019499
20080609       0.010708
20080610       0.008930
20080611      -0.006901
20080612       0.003928
20080613      -0.000150
20080616      -0.008277
20080617      -0.001517
20080618      -0.012158
20080619      -0.001538
20080620      -0.026811
20080623      -0.003642
20080624      -0.001112
20080625       0.010022
20080626      -0.019531
20080627      -0.028273
20080630       0.005290
20080701       0.019240
20080702       0.011455
20080703       0.015632
20080707      -0.011937
20080708       0.011922
20080709       0.002199
20080710       0.006583
20080711      -0.011990
20080714       0.007565
20080715       0.006570
20080716      -0.000932
20080717       0.000000
20080718      -0.003443
20080721      -0.000471
20080722       0.007228
20080723       0.009360
20080724      -0.002937
20080725      -0.000775
20080728      -0.009773
20080729       0.026790
20080730       0.015716
20080731      -0.016374
20080801      -0.008094
20080804       0.013395
20080805       0.032665
20080806      -0.002943
20080807      -0.004279
20080808       0.031861
20080811      -0.002872
20080812       0.013107
20080813      -0.010520
20080814       0.001580
20080815       0.027112
20080818      -0.004609
20080819      -0.007717
20080820      -0.005939
20080821      -0.005690
20080822       0.024464
20080825      -0.020668
20080826      -0.004135
20080827       0.003150
20080828       0.013560
20080829      -0.017462
20080902       0.010033
20080903       0.013481
20080904      -0.013722
20080905       0.004827
20080908       0.022464
20080909      -0.006633
20080910       0.006955
20080911       0.009532
20080912       0.000958
20080915      -0.013807
20080916      -0.001941
20080917      -0.014722
20080918       0.005216
20080919      -0.013322
20080922      -0.032973
20080923      -0.011170
20080924       0.021700
20080925      -0.003346
20080926       0.004817
20080929      -0.030360
20080930       0.044045
20081001       0.022672
20081002       0.002385
20081003      -0.005879
20081006      -0.034356
20081007      -0.033975
20081008      -0.002264
20081009      -0.078971
20081010      -0.021682
20081013       0.062626
20081014       0.012798
20081015      -0.066771
20081016       0.032598
20081017      -0.000486
20081020       0.035147
20081021      -0.014865
20081022      -0.060356
20081023       0.030803
20081024      -0.028067
20081027      -0.025480
20081028       0.102144
20081029      -0.035426
20081030       0.034268
20081031       0.023145
20081103      -0.002169
20081104       0.025932
20081105      -0.034206
20081106      -0.007209
20081107       0.017995
20081110       0.007133
20081111      -0.017398
20081112      -0.030868
20081113       0.051738
20081114      -0.029823
20081117      -0.009507
20081118       0.027836
20081119      -0.030817
20081120      -0.047214
20081121       0.063374
20081124       0.025202
20081125      -0.023191
20081126      -0.000317
20081128       0.018841
20081201      -0.059984
20081202       0.015705
20081203       0.023438
20081204      -0.025922
20081205       0.022531
20081208      -0.002235
20081209      -0.043207
20081210      -0.011206
20081211      -0.009134
20081212       0.006145
20081215       0.007126
20081216       0.038073
20081217      -0.014930
20081218      -0.006425
20081219      -0.002156
20081222       0.004653
20081223      -0.010420
20081224       0.009360
20081226       0.002318
20081229      -0.005452
20081230       0.015282
20081231       0.011453
20090102       0.015852
20090105      -0.007166
20090106      -0.002887
20090107      -0.017533
20090108      -0.010969
20090109      -0.009104
20090112       0.001336
20090113      -0.007841
20090114      -0.027072
20090115      -0.006913
20090116       0.004699
20090120      -0.005197
20090121       0.009403
20090122      -0.010596
20090123      -0.016854
20090126       0.006607
20090127       0.005854
20090128       0.026102
20090129       0.000688
20090130      -0.063896
20090202      -0.026606
20090203       0.016211
20090204      -0.025784
20090205       0.015232
20090206       0.012753
20090209      -0.019630
20090210      -0.028145
20090211      -0.005637
20090212       0.002346
20090213      -0.003705
20090217      -0.019182
20090218       0.016763
20090219       0.003533
20090220      -0.017211
20090223      -0.026866
20090224       0.017791
20090225       0.003014
20090226      -0.019030
20090227      -0.016337
20090302      -0.026988
20090303      -0.005121
20090304       0.014583
20090305      -0.040372
20090306       0.006828
20090309      -0.033472
20090310       0.022408
20090311      -0.002214
20090312       0.015753
20090313       0.025557
20090316       0.018530
20090317       0.003346
20090318       0.000834
20090319      -0.035610
20090320      -0.015547
20090323       0.047159
20090324      -0.014034
20090325       0.021033
20090326       0.014565
20090327      -0.003897
20090330      -0.026560
20090331      -0.004019
20090401       0.023784
20090402       0.025099
20090403       0.004249
20090406       0.000403
20090407      -0.019537
20090408      -0.004314
20090409       0.014854
20090413      -0.023379
20090414      -0.016445
20090415       0.031746
20090416       0.034462
20090417       0.024390
20090420      -0.018002
20090421       0.012616
20090422      -0.025891
20090423      -0.005645
20090424       0.003852
20090427       0.009291
20090428      -0.005603
20090429       0.014691
20090430      -0.019437
20090501       0.001214
20090504       0.030101
20090505      -0.023534
20090506       0.021089
20090507       0.009835
20090508       0.004480
20090511      -0.023269
20090512       0.011316
20090513       0.000393
20090514      -0.003140
20090515      -0.002559
20090518       0.036511
20090519       0.008187
20090520       0.020208
20090521      -0.018512
20090522       0.000189
20090526       0.014143
20090527      -0.037189
20090528       0.015643
20090529      -0.012360
20090601       0.027339
20090602       0.006559
20090603       0.001862
20090604      -0.008549
20090605      -0.003186
20090608      -0.000752
20090609      -0.013737
20090610      -0.006296
20090611      -0.001344
20090612       0.010383
20090615      -0.023216
20090616      -0.023963
20090617      -0.001796
20090618       0.023195
20090619      -0.010358
20090622      -0.001580
20090623      -0.000198
20090624       0.000000
20090625       0.022354
20090626       0.001354
20090629       0.009275
20090630      -0.021635
20090701       0.017613
20090702      -0.017115
20090706       0.020740
20090707      -0.004984
20090708       0.014063
20090709      -0.004369
20090710      -0.003625
20090713       0.014554
20090714       0.010570
20090715       0.020732
20090716       0.010247
20090717       0.012860
20090720      -0.006438
20090721      -0.001260
20090722      -0.003244
20090723       0.005285
20090724       0.012328
20090727      -0.001075
20090728      -0.001255
20090729       0.007360
20090730       0.001960
20090731      -0.012805
20090803       0.001802
20090804      -0.002697
20090805      -0.027948
20090806      -0.045446
20090807       0.011077
20090810       0.002691
20090811      -0.004600
20090812       0.002889
20090813       0.004224
20090814       0.001338
20090817      -0.003055
20090818       0.004597
20090819       0.006673
20090820       0.004167
20090821       0.010562
20090824      -0.004479
20090825       0.001125
20090826      -0.000749
20090827      -0.005622
20090828       0.002450
20090831       0.017297
20090901      -0.020144
20090902      -0.004149
20090903       0.001326
20090904      -0.000189
20090908       0.025350
20090909      -0.008118
20090910       0.042411
20090911      -0.007138
20090914      -0.006111
20090915      -0.004882
20090916       0.005088
20090917       0.003978
20090918       0.032235
20090921      -0.003838
20090922       0.002452
20090923       0.000175
20090924       0.010306
20090925       0.002939
20090928       0.002586
20090929      -0.004298
20090930       0.000173
20091001      -0.022445
20091002       0.002296
20091005      -0.001233
20091006       0.006175
20091007      -0.001403
20091008       0.012291
20091009      -0.001561
20091012      -0.001042
20091013      -0.004174
20091014       0.000873
20091015      -0.001221
20091016       0.003494
20091019       0.006093
20091020       0.005883
20091021      -0.003441
20091022       0.011132
20091023      -0.008429
20091026      -0.012838
20091027       0.004921
20091028       0.000874
20091029       0.040363
20091030      -0.025865
20091102       0.016379
20091103      -0.006276
20091104       0.007682
20091105       0.024394
20091106       0.009426
20091109       0.013270
20091110       0.000162
20091111       0.005981
20091112      -0.014945
20091113       0.005057
20091116       0.010713
20091117       0.000642
20091118       0.001605
20091119      -0.004166
20091120      -0.005632
20091123       0.015049
20091124       0.001116
20091125       0.001115
20091127      -0.006203
20091130      -0.002081
20091201       0.008982
20091202       0.004451
20091203      -0.009970
20091204       0.000639
20091207      -0.002077
20091208      -0.009605
20091209       0.005980
20091210       0.000000
20091211       0.001607
20091214       0.010747
20091215      -0.014125
20091216       0.000644
20091217      -0.009170
20091218      -0.000649
20091221      -0.004062
20091222       0.000000
20091223       0.000163
20091224      -0.000489
20091228      -0.000490
20091229       0.005388
20091230      -0.003410
20091231      -0.012058
20100104       0.008082
20100105       0.000327
20100106      -0.004743
20100107      -0.005423
20100108      -0.001322
20100111      -0.003971
20100112       0.011462
20100113       0.010347
20100114       0.000975
20100115      -0.012342
20100119       0.014798
20100120      -0.013448
20100121      -0.010091
20100122       0.007854
20100125       0.005306
20100126       0.000990
20100127       0.001977
20100128       0.014307
20100129      -0.002108
20100201       0.007149
20100202       0.014680
20100203      -0.003975
20100204      -0.019952
20100205      -0.001629
20100208      -0.004731
20100209       0.012293
20100210      -0.001457
20100211       0.004702
20100212      -0.003228
20100216       0.017325
20100217       0.000318
20100218       0.008592
20100219       0.000947
20100222      -0.000473
20100223      -0.003311
20100224       0.010758
20100225      -0.002974
20100226      -0.006593
20100301       0.003635
20100302       0.003149
20100303      -0.002511
20100304       0.001888
20100305       0.000314
20100308      -0.007851
20100309       0.001741
20100310      -0.004581
20100311       0.002539
20100312       0.002375
20100315       0.006001
20100316      -0.002669
20100317       0.007556
20100318      -0.004374
20100319       0.001726
20100322       0.000627
20100323       0.010175
20100324      -0.014257
20100325       0.000157
20100326       0.001100
20100329       0.000628
20100330      -0.001098
20100331      -0.006126
20100401       0.001422
20100405       0.006313
20100406      -0.010194
20100407      -0.009666
20100408       0.000960
20100409       0.002717
20100412      -0.000478
20100413       0.004785
20100414       0.003016
20100415      -0.003007
20100416      -0.002381
20100419       0.005887
20100420      -0.000475
20100421       0.006963
20100422      -0.000629
20100423      -0.000786
20100426       0.006295
20100427      -0.012981
20100428       0.008585
20100429      -0.015355
20100430      -0.000643
20100503       0.008366
20100504      -0.015475
20100505       0.007292
20100506      -0.022683
20100507      -0.007243
20100510       0.034986
20100511      -0.000801
20100512       0.010422
20100513      -0.004284
20100514      -0.003347
20100517       0.013431
20100518      -0.002682
20100519       0.000158
20100520      -0.025467
20100521       0.003895
20100524      -0.007276
20100525      -0.005700
20100526      -0.009992
20100527       0.008438
20100528       0.002297
20100601       0.001146
20100602       0.009483
20100603       0.000972
20100604      -0.016181
20100607      -0.002961
20100608       0.025074
20100609      -0.010782
20100610       0.007158
20100611      -0.014537
20100614       0.003934
20100615       0.010776
20100616      -0.011630
20100617       0.009315
20100618      -0.007448
20100621      -0.003263
20100622      -0.006219
20100623       0.010870
20100624      -0.008309
20100625      -0.017743
20100628       0.013882
20100629      -0.004949
20100630      -0.005637
20100701      -0.007336
20100702      -0.002687
20100706      -0.000674
20100707       0.024941
20100708       0.018579
20100709      -0.003228
20100712       0.005506
20100713       0.004832
20100714       0.004328
20100715       0.001117
20100716      -0.011797
20100719      -0.002097
20100720       0.003395
20100721      -0.007704
20100722       0.004255
20100723       0.008799
20100726       0.009853
20100727       0.008957
20100728      -0.006024
20100729      -0.016427
20100730      -0.008270
20100802       0.014716
20100803      -0.034161
20100804      -0.006506
20100805       0.005206
20100806       0.002673
20100809       0.005998
20100810       0.006625
20100811      -0.008391
20100812      -0.004646
20100813      -0.002834
20100816      -0.000836
20100817       0.008700
20100818       0.007630
20100819      -0.009218
20100820      -0.003489
20100823       0.000834
20100824      -0.006164
20100825       0.000168
20100826      -0.002179
20100827       0.004367
20100830      -0.007191
20100831       0.005053
20100901       0.002179
20100902       0.004515
20100903       0.003662
20100907      -0.002488
20100908       0.003824
20100909      -0.001325
20100910       0.001825
20100913       0.001324
20100914       0.002646
20100915       0.007751
20100916       0.000000
20100917      -0.002291
20100920       0.007545
20100921       0.001465
20100922       0.004389
20100923      -0.009225
20100924       0.006860
20100927      -0.009734
20100928      -0.006881
20100929      -0.006104
20100930      -0.004647
20101001       0.003168
20101004      -0.003324
20101005       0.014343
20101006       0.000822
20101007      -0.001150
20101008       0.017434
20101011       0.004526
20101012      -0.001931
20101013       0.009836
20101014       0.002714
20101015      -0.000637
20101018       0.009401
20101019      -0.002683
20101020       0.010633
20101021       0.002209
20101022      -0.001732
20101025       0.002208
20101026      -0.010702
20101027       0.003500
20101028       0.001744
20101029       0.006014
20101101       0.000787
20101102       0.006287
20101103       0.004530
20101104       0.010729
20101105       0.000000
20101108      -0.003846
20101109       0.000927
20101110      -0.003703
20101111      -0.003252
20101112      -0.000466
20101115      -0.000622
20101116      -0.013066
20101117      -0.002837
20101118       0.011854
20101119       0.000469
20101122      -0.007650
20101123      -0.014947
20101124      -0.000160
20101126      -0.007508
20101129       0.000000
20101130      -0.017061
20101201       0.017685
20101202       0.003379
20101203      -0.000481
20101206      -0.004332
20101207       0.001450
20101208       0.007723
20101209       0.003832
20101210       0.005249
20101213      -0.000158
20101214       0.005697
20101215       0.001416
20101216       0.013514
20101217       0.004806
20101220       0.002469
20101221      -0.001539
20101222       0.001233
20101223       0.004465
20101227      -0.008737
20101228       0.001392
20101229      -0.005559
20101230      -0.001863
20101231       0.000778
20110103       0.006840
20110104       0.002779
20110105      -0.002309
20110106      -0.001698
20110107      -0.002937
20110110      -0.002171
20110111      -0.004972
20110112       0.014522
20110113       0.007850
20110114       0.000764
20110118      -0.000458
20110119       0.005066
20110120       0.006886
20110121       0.001672
20110124       0.010165
20110125       0.001802
20110126      -0.008846
20110127      -0.029194
20110128       0.000312
20110131      -0.016667
20110201      -0.003327
20110202      -0.002066
20110203       0.001752
20110204       0.011288
20110207       0.014778
20110208       0.001394
20110209      -0.003868
20110210       0.002951
20110211       0.002323
20110214      -0.002935
20110215      -0.009606
20110216      -0.002503
20110217       0.003764
20110218       0.004688
20110222      -0.003577
20110223       0.001249
20110224      -0.017147
20110225      -0.003331
20110228       0.003342
20110301      -0.004917
20110302      -0.005260
20110303       0.002243
20110304      -0.008313
20110307      -0.005159
20110308       0.005510
20110309      -0.000806
20110310      -0.008226
20110311       0.000000
20110314      -0.002277
20110315      -0.011247
20110316      -0.015331
20110317       0.011719
20110318       0.002813
20110321       0.011551
20110322      -0.006036
20110323      -0.000328
20110324       0.003776
20110325      -0.004253
20110328      -0.003614
20110329       0.010221
20110330       0.011260
20110331      -0.005971
20110401       0.007792
20110404       0.002899
20110405      -0.009476
20110406       0.001459
20110407       0.005991
20110408      -0.003702
20110411       0.004685
20110412       0.011256
20110413       0.001590
20110414       0.004921
20110415       0.013902
20110418      -0.002805
20110419      -0.002187
20110420      -0.002192
20110421      -0.007062
20110425       0.001581
20110426       0.007259
20110427       0.011202
20110428       0.007498
20110429       0.006202
20110502       0.004314
20110503       0.008131
20110504       0.011566
20110505      -0.008876
20110506      -0.009259
20110509      -0.001992
20110510       0.009057
20110511       0.002891
20110512       0.013956
20110513       0.000299
20110516       0.001197
20110517       0.007171
20110518      -0.000593
20110519       0.001187
20110520      -0.001482
20110523      -0.004602
20110524      -0.000597
20110525      -0.009402
20110526      -0.002862
20110527       0.000151
20110531       0.012085
20110601      -0.008955
20110602      -0.005873
20110603      -0.008787
20110606       0.001070
20110607      -0.006718
20110608      -0.003228
20110609       0.002467
20110610      -0.004769
20110613       0.001082
20110614      -0.000154
20110615      -0.015442
20110616       0.007842
20110617       0.006692
20110620       0.006183
20110621      -0.013366
20110622      -0.002491
20110623      -0.009366
20110624      -0.013709
20110627       0.003675
20110628      -0.001592
20110629      -0.002710
20110630       0.016307
20110701       0.011011
20110705      -0.000156
20110706       0.006847
20110707       0.003864
20110708      -0.000308
20110711      -0.003234
20110712      -0.002936
20110713       0.001705
20110714      -0.000619
20110715       0.003560
20110718      -0.004319
20110719       0.000929
20110720       0.001780
20110721       0.004517
20110722      -0.003721
20110725      -0.014630
20110726      -0.003475
20110727      -0.014107
20110728      -0.004502
20110729      -0.006944
20110801      -0.000976
20110802      -0.009116
20110803      -0.002300
20110804      -0.018936
20110805       0.016952
20110808      -0.021456
20110809       0.015686
20110810      -0.028396
20110811       0.033157
20110812       0.011414
20110815       0.012103
20110816      -0.004202
20110817       0.000811
20110818      -0.013134
20110819       0.001643
20110822       0.012303
20110823       0.021228
20110824       0.004602
20110825      -0.012320
20110826       0.000640
20110829       0.008311
20110830       0.006499
20110831       0.002835
20110901      -0.006596
20110902      -0.011224
20110906      -0.002718
20110907       0.005450
20110908       0.003029
20110909      -0.017008
20110912      -0.000162
20110913       0.001779
20110914       0.006458
20110915       0.007058
20110916       0.024689
20110919      -0.008083
20110920       0.004231
20110921      -0.016542
20110922      -0.029356
20110923       0.001308
20110926       0.021061
20110927       0.011513
20110928      -0.008378
20110929       0.015463
20110930      -0.008163
